2730300,Tiley Roofing Inc,572276,841510059,Tiley Roofing Inc,"4545 E 60th Ave, Suite 200",Commerce City,CO,80022,238160,2012,Roofing contractors,1,21,36,61143,1,0,2,0,6,2,0,8,0,0,0,0,0,25FEB25:14:15:00,,2024,Construction,80022,238160
2650033,Schultheis Roofing Inc.,581042,251653339,Schultheis Roofing,1003 Wright Road,New Kensington,PA,15068,238160,2012,Low slope roofing installation,1,21,45,80306,1,0,0,0,1,0,0,1,0,0,0,0,0,11FEB25:16:24:00,,2024,Construction,15068,238160
2879691,Peach State Roofing Lawrenceville,586915,581920786,"Peach State Roofing, Inc.",1655 Spectrum Drive,Lawrenceville,GA,30043,238160,2012,Roofing contractors,1,22,53,105871,1,0,0,4,0,0,130,4,0,0,0,0,0,21MAR25:15:57:00,,2024,Construction,30043,238160
2599457,Burns and Scalo Roofing Company,588408,251145220,Burns and Scalo Roofing Company,22 Rutgers Road,Pittsburgh,PA,15205,238160,2012,Roofing contractors,1,21,64,115156,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:20:27:00,,2024,Construction,15205,238160
2599441,Burns and Scalo Roofing Ohio,588489,621827083,Burns and Scalo Roofing Ohio,2148 Innovation Drive,Marion,OH,43302,238160,2012,Roofing contractors,1,21,45,78203,1,0,0,0,1,0,0,1,0,0,0,0,0,31JAN25:20:26:00,,2024,Construction,43302,238160
2599405,Cuddy Roofing Company Inc,588506,251664799,Cuddy Roofing Company Inc,22 Rutgers Road,Pittsburgh,PA,15205,238160,2012,Roofing contractors,1,21,24,42499,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:20:23:00,,2024,Construction,15205,238160
2599468,Scalo Inc.,588612,232885490,Scalo Inc.,22 Rutgers Road,Pittsburgh,PA,15205,238160,2012,Roofing contractors,1,21,38,67752,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:20:28:00,,2024,Construction,15205,238160
2868940,Wichita Office,589120,050571696,AR Roofing,4010 West Irving,Wichta,KS,67209,238160,2012,Asphalt roof shingle installation,2,21,21,43680,2,0,0,0,0,0,0,0,0,0,0,0,0,10MAR25:20:14:00,,2024,Construction,67209,238160
2716231,Midwest Roofing-Sheet Metal,589262,,Midwest Roofing-Sheet Metal,1208 N. Harlan Ave,Evansville,IN,47711,238160,2012,Roofing contractors,1,21,95,197728,2,0,0,0,0,0,0,0,0,0,0,0,0,21FEB25:20:07:00,,2024,Construction,47711,238160
2809966,"Preferred Construction Services, Inc.",589286,,"Preferred Construction Services, Inc.",3069 Ohio Dr,Henderson,KY,42420,238160,2012,Roofing contractors,1,21,45,94676,1,0,0,0,1,0,0,1,0,0,0,0,0,28FEB25:17:40:00,,2024,Construction,42420,238160
2843623,Crawford Roofing Experts,589760,320359884,Crawford Roofing Experts,"900 National Parkway, Suite 260",Schaumburg,IL,60173,238160,2012,Low slope roofing installation,1,1,16,31041,2,0,0,0,0,0,0,0,0,0,0,0,0,03MAR25:01:39:00,,2024,Construction,60173,238160
2627985,United States Roofing Corporation,590083,231528668,United States Roofing Corporation,910 E. Main St.,Norristown,PA,19401,238160,2012,Roofing contractors,1,22,161,244335,1,0,0,1,0,0,180,1,0,0,0,0,0,07FEB25:15:51:00,,2024,Construction,19401,238160
2616256,Performance Roofing LLC,590719,205739365,Performance Roofing LLC,2784 Wrights Rd Ste 1012,Oviedo,FL,32765,238160,2012,Roofing contractors,1,21,49,63249,2,0,0,0,0,0,0,0,0,0,0,0,0,05FEB25:14:53:00,,2024,Construction,32765,238160
2835210,Baker Service,591574,560130810,Baker Roofing,3500 Regency Parkway,Cary,NC,27603,238160,2012,"Roofing, Siding, Sheet Metal",1,1,59,130853,1,0,0,3,0,0,27,3,0,0,0,0,0,02MAR25:03:31:00,,2024,Construction,27603,238160
2657462,"Higland Commercial Roofing SoCal, LLC",593536,954618821,"Higland Commercial Roofing SoCal, LLC","2910 F Highland Drive, Suite F",Las Vegas,NV,89109,238160,2012,"Roof painting, spraying, or coating",1,21,24,47742,2,0,0,0,0,0,0,0,0,0,0,0,0,12FEB25:18:12:00,,2024,Construction,89109,238160
2587702,Kreiling Roofing Co,593718,371151409,Kreiling Roofing Co,2335 W Altorfer Drive,Peoria,IL,61615,238160,2012,Roofing contractors,1,22,93,156631,1,0,1,0,2,11,0,3,0,0,0,0,0,30JAN25:20:22:00,,2024,Construction,61615,238160
2596635,"Cornerstone Roofing, Inc.",593876,911712646,"Cornerstone Roofing, Inc.",8805 206th Street SE,Snohomish,WA,98296,238160,2012,Asphalt roof shingle installation,1,21,35,66124,1,0,1,1,0,1,51,2,0,0,0,0,0,31JAN25:18:06:00,,2024,Construction,98296,238160
2563876,Thoroughbred Contractors LLC,597743,412088912,Thoroughbred Contractors LLC,1027-A Mount Vernon Dr.,Shelbyville,KY,40065,238160,2012,Roofing contractors,1,21,44,73238,1,0,0,1,0,0,9,1,0,0,0,0,0,27JAN25:19:41:00,,2024,Construction,40065,238160
2880252,"Cherry Roofing Enterprises, Inc.",597768,650810468,"Cherry Roofing Enterprises, Inc.",3901 SW 40TH AVE,WEST PARK,FL,33023,238160,2012,Roofing contractors,1,21,37,56919,2,0,0,0,0,0,0,0,0,0,0,0,0,24MAR25:17:47:00,,2024,Construction,33023,238160
2498864,"Top Gun Roofing, Inc.",597850,593680733,"Top Gun Roofing, Inc.",5570 Florida Mining Blvd. South # 501,Jacksonville,FL,32257,238160,2012,Asphalt roof shingle installation,1,21,48,64802,1,0,0,2,0,0,5,2,0,0,0,0,0,02JAN25:18:12:00,,2024,Construction,32257,238160
2631100,The Garland Company,608800,341115246,The Garland Company,3800 E 91st St,Cleveland,OH,44105,324122,2012,Roofing coatings made from purchased asphaltic materials,1,3,393,809863,1,0,2,0,2,48,0,4,0,0,0,0,0,07FEB25:19:42:00,,2024,Manufacturing,44105,324122
2660277,"the Melanson Company, A Tecta America Company LLC DBA A.C. Hathorne Company",609949,832207831,"the Melanson Company, A Tecta America Company LLC DBA A.C. Hathorne Company",252 Avenue C,Williston,VT,05495,238160,2012,Roofing contractors,1,21,35,74183,1,0,0,2,3,0,17,5,0,0,0,0,0,13FEB25:12:39:00,,2024,Construction,05495,238160
2660284,"the Meanson Company, a Tecta America Company LLC DBA Vermont Roofing Company",609950,832207831,"the Meanson Company, a Tecta America Company LLC DBA Vermont Roofing Company",118 Spruce Street,Rutland,VT,05701,238160,2012,Roofing contractors,1,1,10,21988,1,0,1,0,1,12,0,2,0,0,0,0,0,13FEB25:12:47:00,,2024,Construction,05701,238160
2810696,"Miles Roofing, Inc.",609987,541131978,"Miles Roofing, Inc.",210 B Street,Chesapeake,VA,23324,238160,2012,Roofing contractors,1,1,6,7569,2,0,0,0,0,0,0,0,0,0,0,0,0,28FEB25:18:11:00,,2024,Construction,23324,238160
2620204,Kato Roofing Inc,621334,411730975,Kato Roofing Inc,321 Lundin Blvd,Mankato,MN,56001,238160,2012,Roofing contractors,1,2,37,74847,1,0,0,1,0,0,10,1,0,0,0,0,0,27FEB25:17:10:00,ADDED IN OUR 300 AND 301 INFORMATION  - ALL INFORMATION FOR THE 300A IS THE SAME AND NOT CHANGED.,2024,Construction,56001,238160
2511282,Alcal Santa Rosa Roofing,621817,680526024,"Alcal Specialty Contracting, Inc",879 N Wright Road,Santa Rosa,CA,95407,238310,2012,Insulation contractors,1,2,31,14859,2,0,0,0,0,0,0,0,0,0,0,0,0,10JAN25:00:02:00,,2024,Construction,95407,238310
2803850,"A.H. Sturgill Roofing, Inc.",626102,311366660,"A.H. Sturgill Roofing, Inc.",4358 Springfield St.,Dayton,OH,45431,238160,2012,Roofing,1,21,27,41656,2,0,0,0,0,0,0,0,0,0,0,0,0,28FEB25:14:46:00,,2024,Construction,45431,238160
2677197,Anthony Roofing Tecta America.com,626899,362699848,Anthony Roofing Tecta America,2555 White Oak Circle,Aurora,IL,60502,238160,2012,Low slope roofing installation,1,21,56,115432,1,0,1,2,0,4,76,2,0,0,0,0,1,18FEB25:13:26:00,,2024,Construction,60502,238160
2685352,Shanco Companies,627300,743062023,Feazel Roofing,"7404 Lindbergh Dr, Ste G",Gaithersburg,MD,20879,236118,2012,"Home improvement (e.g., adding on, remodeling, renovating)",1,2,25,45425,1,0,1,0,0,3,0,1,0,0,0,0,0,19FEB25:15:19:00,,2024,Construction,20879,236118
2684859,Main,627377,208620546,"Premier Metals, LLC",1685 State Route 39,Sugarcreek,OH,44681,332322,2012,"Roofing, sheet metal (except stampings), manufacturing",1,21,54,108464,2,0,0,0,0,0,0,0,0,0,0,0,0,19FEB25:14:56:00,,2024,Manufacturing,44681,332322
2796066,Coastal Roofing Systems of Amelia LLC,627978,825152032,Coastal Roofing Systems of Amelia LLC,P. O. Box 1509,Fernandina Beach,FL,32035,238160,2012,Roofing contractors,1,21,27,35544,2,0,0,0,0,0,0,0,0,0,0,0,0,27FEB25:23:20:00,,2024,Construction,32035,238160
2759272,Prattco Inc,630264,593352522,Prattco Inc,2400 Airport Road Suite 2,Plant City,FL,33563,238160,2012,Roofing contractors,1,21,22,23522,1,0,1,0,1,1,0,2,0,0,0,0,0,26FEB25:18:57:00,,2024,Construction,33563,238160
2673908,Nations Roof of Indiana LLC,630957,822431871,Nations Roof,7141 West Morris Street,Indianapolis,IN,46241,238160,2012,Roofing contractors,1,21,25,55063,2,0,0,0,0,0,0,0,0,0,0,0,0,17FEB25:17:37:00,,2024,Construction,46241,238160
2544393,"Supreme Roofing, LP",632220,823769023,Supreme Roofing,1355 N. Walton Walker Blvd.,Dallas,TX,75211,238160,2012,Roofing contractors,1,3,238,561831,1,0,0,2,0,0,288,2,0,0,0,0,0,22JAN25:16:17:00,,2024,Construction,75211,238160
2544558,"Supreme Roofing Done Right, LLC",632263,870716354,"Supreme Roofing Done Right, LLC",4816 NW 10th Street,Oklahoma City,OK,73127,238160,2012,Roofing contractors,1,1,12,33864,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:16:19:00,,2024,Construction,73127,238160
2544597,"Supreme Roofing Done Right, LLC - Colorado",632317,810716354,"Supreme Roofing Done Right, LLC",10775 East 51st Avenue,Denver,CO,80239,238160,2012,Roofing contractors,1,1,13,27835,2,0,0,0,0,0,0,0,0,0,0,0,0,22JAN25:16:24:00,,2024,Construction,80239,238160
2747611,Tecta America East - Fruitland,632768,202909223,Tecta America East LLC,302 South Division Street,Fruitland,MD,21826,238160,2012,Roofing contractors,1,21,15,31614,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:15:15:00,,2024,Construction,21826,238160
2779034,construction,632971,731531856,"Metal Roof Contractors, Inc.",5001 W. Waterloo Rd,Edmond,OK,73025,238160,2012,Roofing contractors,1,21,42,87856,1,0,0,0,2,0,0,2,0,0,0,0,0,27FEB25:16:51:00,,2024,Construction,73025,238160
2702356,Williamson Roofing LLC,639284,273601587,Williamson Roofing LLC,5 Pfeiffer Rd,Boerne,TX,78006,238160,2012,Roofing contractors,1,21,22,40600,2,0,0,0,0,0,0,0,0,0,0,0,0,20FEB25:16:16:00,,2024,Construction,78006,238160
2688701,Garabar Inc,642166,562563387,Garabar Inc,3575 23rd Avenue South Unit 101,Lake Worth,FL,33461,238160,2012,Roofing contractors,1,22,149,306796,1,0,4,0,5,16,0,9,0,0,0,0,0,19FEB25:19:08:00,,2024,Construction,33461,238160
2511685,"Davis Roofing & Sheetmetal, LLC",645453,461564244,"Davis Roofing & Sheetmetal, LLC",5935 Commerce Road,Milton,FL,32583,238160,2012,Roofing contractors,1,21,23,43534,2,0,0,0,0,0,0,0,0,0,0,0,0,10JAN25:15:10:00,,2024,Construction,32583,238160
2813127,Advantage Roofing & Exteriors,647665,383507495,Advantage Roofing & Exteriors,4266 Ravine Road,Kalamazoo,MI,49006,238160,2012,Roofing contractors,1,21,32,69844,2,0,0,0,0,0,0,0,0,0,0,0,0,28FEB25:19:33:00,,2024,Construction,49006,238160
2703735,"Mile Square Roofing Co,. Inc.",647873,222623778,"Mile Square Roofing Co,. Inc.",10 Continental Dr,Stanhope,NJ,07874,238160,2012,Roofing contractors,1,22,114,246837,1,0,0,4,1,0,22,5,0,0,0,0,0,20FEB25:17:41:00,,2024,Construction,07874,238160
2527983,"Front Range Roofing Systems, LLC",647964,841597218,"Front Range Roofing Systems, LLC",222 13th Avenue,Greeley,CO,80631,238160,2012,Roofing contractors,1,22,123,203003,1,0,2,2,0,184,209,4,0,0,0,0,0,16JAN25:19:00:00,,2024,Construction,80631,238160
2498583,"Amundson Roofing, Inc",650411,860891134,"Amundson Roofing, Inc",300 US Highway 395 North,Washoe Valley,NV,89704,238160,2012,Roofing contractors,1,21,43,88500,1,0,1,0,3,65,0,4,0,0,0,0,0,02JAN25:16:31:00,,2024,Construction,89704,238160
2521841,International Roofing Corporation,650732,541500362,International Roofing Corporation,2200 MAGNOLIA STREET,RICHMOND,VA,23223,238160,2012,"Painting, spraying, or coating, roof",1,21,24,45271,2,0,0,0,0,0,0,0,0,0,0,0,0,15JAN25:15:09:00,,2024,Construction,23223,238160
2674922,Upstate roofing and Painting,651140,161021132,Upstate Roofing and painting,1300 Brighton Henrietta Rd.,Rochester,NY,14623,238160,2012,238160,1,21,79,129143,1,0,0,0,1,0,0,0,1,0,0,0,0,17FEB25:19:26:00,,2024,Construction,14623,238160
2525032,"A & A Roofing Co., Inc.",651232,920032279,"A & A Roofing Co., Inc.",925 Aspen St,Fairbanks,AK,99709,238160,2012,Low slope roofing installation,1,1,25,50959,1,0,1,0,2,3,3,3,0,0,0,0,0,15JAN25:20:57:00,,2024,Construction,99709,238160
2521360,Roofing/Flooring - Leesburg,651391,590715055,Blackton Inc.,105 County Road 468,Leesburg,FL,34748,423330,2012,Asphalt roofing shingles merchant wholesalers,1,1,10,20498,2,0,0,0,0,0,0,0,0,0,0,0,0,15JAN25:12:33:00,,2024,Wholesale Trade,34748,423330
2803250,River City Roofing,651608,200703878,River City Roofing,"5018 Spring Park Rd., Suite 2",Jacksonville,FL,32207,238160,2012,Asphalt roof shingle installation,1,1,16,15257,2,0,0,0,0,0,0,0,0,0,0,0,0,28FEB25:14:12:00,,2024,Construction,32207,238160
2504183,Tri-State Roofing & Sheet Metal Company,652286,471425515,Tri-State Roofing & Sheet Metal,1651 Blue Horizon Drive,Morgantown,WV,26504,238160,2012,Roofing contractors,1,1,17,28585,2,0,0,0,0,0,0,0,0,0,0,0,0,07JAN25:16:56:00,,2024,Construction,26504,238160
2738996,"Roof Systems of Maine, A Tecta America Company, LLC",653572,811305084,"Roof Systems of Maine, A Tecta America Company, LLC",332 Target Industrial Circle,Bangor,ME,04401,238160,2012,Roofing contractors,1,21,46,76996,1,0,0,3,5,0,56,8,0,0,0,0,0,25FEB25:18:35:00,,2024,Construction,04401,238160
2660873,"Smart Roofing, INc.",654706,363902208,"Smart Roofing, Inc.",5210 N. Otto Ave.,Chicago,IL,60656,238160,2012,Roofing contractors,1,1,12,11000,2,0,0,0,0,0,0,0,0,0,0,0,0,13FEB25:15:05:00,,2024,Construction,60656,238160
2868640,PF,656260,431369879,SPEC Building Materials,415 Century Court,Piney Flats,TN,37686,423330,2012,Roofing materials (except wood) merchant wholesalers,1,1,7,14453,2,0,0,0,0,0,0,0,0,0,0,0,0,10MAR25:17:52:00,,2024,Wholesale Trade,37686,423330
2502785,"Quality Roofing Contractors of SEMO, Inc",657671,431200791,,9350 STATE HIGHWAY C,Senath,MO,63876,238160,2012,Roofing contractors,1,22,125,254318,1,0,0,0,1,0,0,1,0,0,0,0,0,06JAN25:19:49:00,,2024,Construction,63876,238160
2508935,"West Coast FL Enterprises, Inc",659403,592485149,"West Coast FL Enterprises, Inc","8090 Supply Dr., Suite 100",Fort Myers,FL,33912,238160,2012,Roofing contractors,1,22,107,237835,1,0,0,8,6,0,628,14,0,0,0,0,0,09JAN25:15:41:00,,2024,Construction,33912,238160
2516101,"Atlas Molded Products, A Division of Atlas Roofing Corporation",662922,640661823,Atlas Roofing Corporation,809 East 15th Street,Washington,IA,52353,326140,2012,Foam polystyrene products manufacturing,1,21,51,97809,2,0,0,0,0,0,0,0,0,0,0,0,0,13JAN25:20:03:00,,2024,Manufacturing,52353,326140
2532562,Atlas Molded Products - Denver,663583,640661823,Atlas Roofing,5250 N Sherman St,Denver,CO,80216,326140,2012,"Coolers or ice chests, polystyrene foam, manufacturing",1,21,25,44567,1,0,0,1,0,0,30,1,0,0,0,0,0,17JAN25:19:13:00,,2024,Manufacturing,80216,326140
2598043,"Lake Area Roofing & Construction, Inc.",666235,710888717,"Lake Area Roofing & Construction, Inc.",10425 Liberty Lane,Chisago City,MN,55013,238160,2012,Roof membrane installation,1,2,21,30110,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:19:22:00,,2024,Construction,55013,238160
2521288,A and C Roofing,666475,472973229,A and C Roofing,1061 N Victory Pl,Burbank,CA,91502,238160,2012,Roofing contractors,1,21,53,103657,2,0,0,0,0,0,0,0,0,0,0,0,0,15JAN25:00:05:00,,2024,Construction,91502,238160
2880958,MCM ROOFING COMPANY INC.,666689,205245857,MCM ROOFING COMPANY INC.,3410 FLIGHT LANE BLDG. 25,MCCLELLAN,CA,95652,238160,2012,Roofing contractors,1,21,35,48820,2,0,0,0,0,0,0,0,0,0,0,0,0,25MAR25:22:00:00,,2024,Construction,95652,238160
2734289,Jolly Roofing & Contracting Texas,672515,621624798,Jolly Roofing & Contracting,28917 Highway Boulevard,Katy,TX,77494,238160,2012,Low slope roofing installation,1,21,58,98789,1,0,0,2,0,0,23,2,0,0,0,0,0,25FEB25:18:43:00,OSHA 300 submission for all establishments.,2024,Construction,77494,238160
2734332,Jolly Roofing & Contracting Nashville Warehouse,672521,621624798,Jolly Roofing & Contracting,1957 Nolensville Pike,Nashville,TN,37211,238160,2012,Low slope roofing installation,1,22,98,166519,1,0,2,0,0,186,0,2,0,0,0,0,0,25FEB25:18:43:00,OSHA 300 submission for all establishments.,2024,Construction,37211,238160
2734465,High Tower Roofing,672784,455365826,High Tower Roofing,"5302 S Florida Ave, Ste 209",LAKELAND,FL,33813,238160,2012,Roofing contractors,1,22,74,38541,1,0,2,0,0,100,0,2,0,0,0,0,0,25FEB25:16:32:00,,2024,Construction,33813,238160
2734343,Jolly Roofing & Contracting Nashville Office,672791,621624798,Jolly Roofing & Contracting,3810 Gwynn Road,Lebanon,TN,37090,238160,2012,Low slope roofing installation,1,22,98,166519,1,0,2,0,0,186,0,2,0,0,0,0,0,25FEB25:18:43:00,OSHA 300 submission for all establishments.,2024,Construction,37090,238160
2755515,2341_4277,676263,382446283,Brandle Roofing and Sheet Metal,3400 Centennial Drive,Midland,MI,48642,238160,2012,,1,21,23,47381,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:17:51:00,,2024,Construction,48642,238160
2519252,"Regan Roofing, Inc.",676588,460628528,"Regan Roofing, Inc.","2420 Industry St., Suite B",Oceanside,CA,92054,238160,2012,Roofing contractors,1,22,91,190186,1,0,1,0,9,3,0,10,0,0,0,0,0,14JAN25:19:44:00,,2024,Construction,92054,238160
2788749,Newburgh Office,678924,042630303,"Titan Roofing, Inc",13 Jeanne Dt Unit 5,Newburgh,NY,12550,238160,2012,Roofing contractors,1,21,25,48589,2,0,0,0,0,0,0,0,0,0,0,0,0,27FEB25:20:12:00,,2024,Construction,12550,238160
2876996,"Professional Roofing Services, Inc",678974,203881005,"Professional Roofing Services, INC","2957 Park Drive, Mount Airy, NC, USA",Mount Airy,NC,27030,238160,2012,Roofing contractors,1,21,19,40086,1,0,1,0,0,4,28,1,0,0,0,0,0,17MAR25:15:44:00,,2024,Construction,27030,238160
2588752,"Triangle Roofing Services, Inc.",679730,562264487,"Triangle Roofing Services, Inc.",221 West Vance Street,Zebulon,NC,27597,238160,2012,Roofing contractors,1,21,22,50094,1,0,0,0,2,0,0,2,0,0,0,0,0,30JAN25:20:37:00,,2024,Construction,27597,238160
2599481,Nexgen Design Systems,679972,,NexGen Design Systems,22 Rutgers Road,Pittsburgh,PA,15205,332322,2012,"Roofing, sheet metal (except stampings), manufacturing",1,1,20,36244,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:20:29:00,,2024,Manufacturing,15205,332322
2673868,R.K. Elite Hydrovac Services Inc.,680079,561387327,R.K. Elite Hydrovac Services Inc. / NC,8326 Old Dowd rd,Charlotte,NC,28214,238160,2012,Roofing contractors,1,21,44,93511,1,0,0,1,1,0,7,2,0,0,0,0,0,17FEB25:17:30:00,,2024,Construction,28214,238160
2570097,"Advanced Roofing, Inc.",681498,382819536,"Advanced Roofing, Inc.",1055 Manufacturers Drive,Westland,MI,48186,238160,2012,Roofing contractors,1,21,21,32700,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:17:57:00,,2024,Construction,48186,238160
2601109,"Laraway Roofing, Inc.",681548,410986127,"Laraway Roofing, Inc.",25068 205th Avenue,New Ulm,MN,56073,238160,2012,Low slope roofing installation,1,1,9,16690,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:22:16:00,,2024,Construction,56073,238160
2669120,James R. Walls Contracting Company LLC,683073,521085544,"James R. Walls Contracting Company, LLC",7813 Delano Rd,Clinton,MD,20735,238160,2012,Roofing contractors,1,21,44,80605,1,0,1,0,0,2,0,1,0,0,0,0,0,14FEB25:19:31:00,,2024,Construction,20735,238160
2758094,"Knoxville, TN",683141,580534179,Heely-Brown Company,2714 North Central Company,Knoxville,TN,37917,423330,2012,Roofing materials (except wood) merchant wholesalers,1,1,11,16388,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:18:49:00,,2024,Wholesale Trade,37917,423330
2758216,"Pensacola, FL",683155,580534179,Heely-Brown Company,535 Massachusetts Ave,Pensacola,FL,32505,423330,2012,Roofing materials (except wood) merchant wholesalers,1,1,19,37789,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:18:49:00,,2024,Wholesale Trade,32505,423330
2758298,"Birmingham, AL",683162,580534179,Heely-Brown Company,289 Snow Drive,Birmingham,AL,35209,423330,2012,Roofing materials (except wood) merchant wholesalers,1,1,11,25281,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:18:49:00,,2024,Wholesale Trade,35209,423330
2758362,"Blountville, TN",683172,580534179,Heely- Brown Company,208 Shipley Ferry Rd,Blountville,TN,37617,423330,2012,Roofing materials (except wood) merchant wholesalers,1,1,7,11863,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:18:49:00,,2024,Wholesale Trade,37617,423330
2758458,"Chattanooga, TN",683175,580534179,Heely-Brown Company,5904 Quintus Loop Rd,Chattanooga,TN,37421,423330,2012,Roofing materials (except wood) merchant wholesalers,1,1,9,8643,1,0,0,0,1,0,0,1,0,0,0,0,0,26FEB25:18:49:00,,2024,Wholesale Trade,37421,423330
2758564,"Kennesaw, GA",683318,580534179,Heely-Brown Company,1270 Shiloh Rd,Kennesaw,GA,30114,423330,2012,Roofing materials (except wood) merchant wholesalers,1,1,11,16388,2,0,0,0,0,0,0,0,0,0,0,0,0,26FEB25:18:49:00,,2024,Wholesale Trade,30114,423330
2573418,"B & B Roofing, Inc.",683508,630885733,"B & B ROOFING, INC.",2190 HWY 31 S,SAGINAW,AL,35137,238160,2012,Roofing contractors,1,21,28,46140,1,0,2,0,0,132,0,2,0,0,0,0,0,28JAN25:21:51:00,,2024,Construction,35137,238160
2512648,Shay Roofing Inc.,685490,371298422,Shay Roofing INC.,400 South Breese,Millstadt,IL,62260,238160,2012,Low slope roofing installation,1,21,65,99555,2,0,0,0,0,0,0,0,0,0,0,0,0,10JAN25:18:41:00,,2024,Construction,62260,238160
2776810,Dynamic National,687832,832750109,Dynamic Holdings,10597 oak st NE,st petersburg,FL,33716,238160,2012,Roofing contractors,1,21,47,83776,1,0,1,0,0,7,0,1,0,0,0,0,0,27FEB25:15:43:00,,2024,Construction,33716,238160
2560761,"Sky Light Roofing, Inc",688369,451283839,"Sky Light Roofing, Inc",6105 E Colonial Dr,Orlando,FL,32807,238160,2012,Roofing contractors,1,21,44,90021,1,0,1,0,0,90,0,1,0,0,0,0,0,27JAN25:14:38:00,,2024,Construction,32807,238160
2636858,Cooper Roofing & Solar,688459,270365569,Cooper Roofing & Solar Inc.,1470 Linda Way,Sparks,NV,89431,238160,2012,Roofing contractors,1,21,11,23909,2,0,0,0,0,0,0,0,0,0,0,0,0,10FEB25:18:12:00,,2024,Construction,89431,238160
2832971,"Muth & Company Roofing, Inc.",690549,223887745,"Muth & Company Roofing, Inc.",5951 Westerville Road,Westerville,OH,43081,238160,2012,Roofing contractors,1,21,24,41593,1,0,0,0,1,0,0,1,0,0,0,0,0,01MAR25:21:29:00,,2024,Construction,43081,238160
2506086,Gluth Brothers Roofing Company Inc.,690955,351850178,Gluth Brothers Roofing Company Inc.,6701 Osborn Avenue,Hammond,IN,46323,238160,2012,Roof membrane installation,1,21,58,88606,2,0,0,0,0,0,0,0,0,0,0,0,0,08JAN25:14:59:00,,2024,Construction,46323,238160
2603252,Schrader Roofing Company of Lubbock,694678,844226779,Schrader Roofing Company of Lubbock,1941 Texas Ave,Lubbock,TX,79411,238160,2012,Roofing contractors,1,21,42,99380,2,0,0,0,0,0,0,0,0,0,0,0,0,03FEB25:13:37:00,,2024,Construction,79411,238160
2819408,GSM Services,696425,560883987,GSM Services,1535 W May Avenue,Gastonia,NC,28052,238160,2012,Roofing contractors,1,3,267,554840,1,0,1,11,2,13,172,14,0,0,0,0,0,28FEB25:21:03:00,,2024,Construction,28052,238160
2503407,"Legacy Service USA, LLC",696759,454157378,"Legacy Service USA, LLC","95 James Way, Suite 100",Southampton,PA,18966,238160,2012,Roofing contractors,1,21,19,39520,2,0,0,0,0,0,0,0,0,0,0,0,0,07JAN25:13:31:00,,2024,Construction,18966,238160
2819620,Greenwood Industries CT,699623,043165907,Greenwood Industries,30 Leonardo Drive,North Haven,CT,06473,238160,2012,Roofing contractors,1,21,65,130886,1,0,1,0,0,81,0,1,0,0,0,0,0,28FEB25:21:09:00,,2024,Construction,06473,238160
2819708,Monahan & Loughlin,699684,834328471,Greenwood Industries,4 Locust st,Hudson Falls,NY,12839,238160,2012,Roofing contractors,1,21,45,90613,1,0,3,0,0,274,0,3,0,0,0,0,0,28FEB25:21:12:00,,2024,Construction,12839,238160
2819771,Apollo Roofing and Sheet Metal,699725,821688474,Greenwood Industries,316 Lockwood St,Providence,RI,01605,238160,2012,Roofing contractors,1,21,39,77691,1,0,2,0,0,109,0,2,0,0,0,0,0,28FEB25:21:14:00,,2024,Construction,01605,238160
2835178,Birmingham,708599,560130810,Baker Roofing,1020 Oxmoor Rd Suite 122,Birmingham,AL,35209,238160,2012,"Roofing, Siding, Sheet Metal",1,1,15,31614,1,0,0,0,2,0,0,2,0,0,0,0,0,02MAR25:03:31:00,,2024,Construction,35209,238160
2802412,Clark Roofing Co.,713879,362135661,Clark Roofing Co.,2700 W. Cermak Rd.,Broadview,IL,60155,238160,2012,Roofing contractors,1,21,99,182197,1,0,0,5,0,0,91,5,0,0,0,0,0,28FEB25:12:55:00,,2024,Construction,60155,238160
2586877,Beldon Roofing & Remodeling Co,715184,741316691,Beldon Roofing & Remodeling Co,5039 West Ave,San Antonio,TX,78213,238160,2012,Roofing contractors,1,22,147,433725,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:18:49:00,,2024,Construction,78213,238160
2628501,Spring Sheet Metal & Roofing LLC,722972,814111885,"Spring Sheet Metal & Roofing, LLC",678 Clinton Avenue South,Rochester,NY,14620,238160,2012,Roofing contractors,1,21,40,69333,1,0,1,0,0,228,0,1,0,0,0,0,0,07FEB25:16:57:00,,2024,Construction,14620,238160
