"id","company_name","establishment_name","ein","street_address","city","state","zip_code","naics_code","industry_description","annual_average_employees","total_hours_worked","no_injuries_illnesses","total_deaths","total_dafw_cases","total_djtr_cases","total_other_cases","total_dafw_days","total_djtr_days","total_injuries","total_poisonings","total_respiratory_conditions","total_skin_disorders","total_hearing_loss","total_other_illnesses","establishment_id","establishment_type","size","year_filing_for","created_timestamp","change_reason"
1473099.00,"Keith Green Construction","Keith Green Construction",,"3045 SW 207th","Beaverton","OR","97006","238160"," Roofing contractors ",14.00,21918.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,144666.00,1.00,2.00,2021.00,1/28/2022 1:01:23,
1473196.00,"FIRST AVENUE, INC.","FIRST AVENUE, INC. dba HIGHLAND COMMERCIAL ROOFING","954618821","5105 Heintz Street","Baldwin Park","CA","91706","238160"," Roofing contractors ",50.00,100495.00,1.00,0.00,1.00,3.00,0.00,6.00,74.00,4.00,0.00,0.00,0.00,0.00,0.00,364262.00,1.00,2.00,2021.00,1/28/2022 2:37:31,
1473211.00,"HIGHLAND COMMERCIAL ROOFING, INC.","HIGHLAND COMMERCIAL ROOFING INC. Oakland","262593390","5401-B San Leandro St.","Oakland","CA","94601","238160"," Roofing contractors ",21.00,41336.00,1.00,0.00,1.00,0.00,1.00,5.00,83.00,2.00,0.00,0.00,0.00,0.00,0.00,474294.00,1.00,2.00,2021.00,1/28/2022 2:40:05,
1473257.00,"Eagle Rivet Roof Services Corporation","Eagle Rivet Roof Services Corporation","421553501","15 Britton Drive","Bloomfield","CT","06002","238160"," Roofing contractors ",56.00,100234.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,134362.00,1.00,2.00,2021.00,1/28/2022 12:23:50,
1473733.00,,"Alliance Exterior Construction, Inc","521605835","4215 Eastern Avenue","Baltimore","MD","21224","238160"," Roofing contractors ",114.00,254054.00,1.00,0.00,1.00,1.00,1.00,28.00,28.00,3.00,0.00,0.00,0.00,0.00,0.00,401698.00,1.00,2.00,2021.00,1/28/2022 14:32:33,
1473800.00,"Fidelity Roof Company Inc","Fidelity Roof Company Inc","941326440","1075 40th Street","Oakland","CA","94608","238160"," Roofing contractors ",72.00,100841.00,1.00,0.00,1.00,0.00,1.00,5.00,170.00,2.00,0.00,0.00,0.00,0.00,0.00,104558.00,1.00,2.00,2021.00,1/28/2022 14:44:32,
1474285.00,"Core Roofing Systems, Inc.","Core Roofing Systems, Inc.","260002028","1385 Union Hill Industrial Ct","Alpharetta","GA","30004","238160"," Asphalt roof shingle installation ",185.00,372525.00,1.00,0.00,4.00,2.00,1.00,7.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,806859.00,1.00,2.00,2021.00,1/28/2022 15:51:33,
1474425.00,"Hartford South, LLC","Hartford South, LLC",,"7326 South Orange Ave","Orlando","FL","32809","238160"," Low slope roofing installation ",82.00,148465.00,1.00,0.00,3.00,7.00,0.00,145.00,220.00,10.00,0.00,0.00,0.00,0.00,0.00,366940.00,1.00,2.00,2021.00,1/28/2022 16:06:26,
1474516.00,"Springfield Roofing Systems, LLC","Springfield Roofing Systems, LLC","463882982","1340 S. Barnes Ave.","Springfield","MO","65804","238160"," Roofing contractors ",21.00,36182.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454129.00,1.00,2.00,2021.00,1/28/2022 16:17:31,
1474731.00,"West Roofing Systems, Inc.","West Roofing Systems, Inc.","341305282","121 Commerce Drive","Lagrange","OH","44050","238160"," Low slope roofing installation ",80.00,176747.00,1.00,1.00,2.00,0.00,1.00,41.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,443709.00,1.00,2.00,2021.00,1/28/2022 16:33:32,
1475085.00,"Central States Roofing","Central States Roofing",,"1811 E. Lincoln Way","Ames","IA","50010","238160"," Low slope roofing installation ",45.00,82628.00,1.00,0.00,0.00,1.00,5.00,0.00,25.00,6.00,0.00,0.00,0.00,0.00,0.00,216067.00,1.00,2.00,2021.00,1/28/2022 17:12:16,
1475136.00,"a & i Roofing, Inc.","a & i roofing, inc.","680306483","4935 - b Boyd Rd.","Arcata ","CA","95521","238160"," Asphalt roof shingle installation ",25.00,40000.00,1.00,0.00,1.00,0.00,2.00,180.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,807027.00,1.00,2.00,2021.00,1/28/2022 17:16:56,
1475669.00,"Boone Brothers Roofing","Boone Brothers Iowa","352197691","1432 Leech Ave","Sioux City","IA","51101","238160"," Roofing contractors ",20.00,32189.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323528.00,1.00,1.00,2021.00,1/28/2022 17:54:28,
1475675.00,"Boone Brothers Roofing","Boone Brothers Kansas","352166626","1060 W. Santa Fe","Olathe","KS","66061","238160"," Roofing contractors ",50.00,77463.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323544.00,1.00,2.00,2021.00,1/28/2022 17:55:14,
1475693.00,"Boone Brothers Roofing","Boone Brothers Roofing","352166626","8909 Washington Circle","Omaha","NE","68127","238160"," Roofing contractors ",100.00,84058.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,149805.00,1.00,2.00,2021.00,1/28/2022 17:56:30,
1476010.00,"Highland Roofing Company","Highland - Raleigh",,"7429 ACC Boulevard, Suite 113","Raleigh","NC","27617","238160"," Roofing contractors ",6.00,11785.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,441396.00,1.00,1.00,2021.00,1/28/2022 18:29:51,
1476023.00,"Highland Roofing Company","Highland - Wilmington",,"4310 Deer Creek Ln","Wilmington","NC","28405","238160"," Roofing contractors ",45.00,75380.00,1.00,0.00,2.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,310135.00,1.00,2.00,2021.00,1/28/2022 18:31:26,
1476162.00,"DCG Roofing Solutions, Inc","DCG Roofing Solutions, Inc.","205216594","2045 Janice Ave.","Melrose Park","IL","60160","238160"," Roofing contractors ",78.00,88408.00,1.00,0.00,1.00,0.00,0.00,11.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,157397.00,1.00,2.00,2021.00,1/28/2022 18:48:36,
1476242.00,"Aetna Roofing Corporation","Aetna Roofing Corporation","221860177","1320 E State St","Trenton","NJ","08609","238160"," Roofing contractors ",87.00,166928.00,1.00,0.00,3.00,0.00,0.00,148.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,444233.00,1.00,2.00,2021.00,1/28/2022 18:59:16,
1476484.00,"Metro Property Services Inc ","Metro Property Services Inc.","593069064","3530 St. Augustine Road ","Jacksonville","FL","32207","238160"," Roofing contractors ",27.00,45024.00,1.00,0.00,1.00,3.00,1.00,8.00,28.00,5.00,0.00,0.00,0.00,0.00,0.00,427188.00,1.00,2.00,2021.00,1/28/2022 19:25:33,
1476928.00,"Thomas Industries, Inc.","Thomas Industries, Inc.","630802633","2789 MacMae Dr","MOBILE","AL","36606","238160"," Roofing contractors ",72.00,139730.00,1.00,0.00,1.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,265545.00,1.00,2.00,2021.00,1/28/2022 20:02:28,
1477194.00,"The Duerson Corporation","The Duerson Corporation",,"601 1st Ave N","Altoona","IA","50009","238160"," Roofing contractors ",22.00,35595.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,341601.00,1.00,2.00,2021.00,1/28/2022 20:17:21,
1477521.00,"Nordmann Roofing Co., Inc.238160","Nordmann Roofing Co., Inc.","344417131","1722 Starr Ave.","Toledo","OH","43605","238160"," Roofing contractors ",50.00,88914.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,807676.00,1.00,2.00,2021.00,1/28/2022 20:45:29,
1477602.00,"Tadlock Roofing, Inc.","Pensacola","592199004","185 West Airport Blvd","Pensacola","FL","32505","238160"," Asphalt roof shingle installation ",34.00,69310.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,807693.00,1.00,2.00,2021.00,1/28/2022 20:55:38,
1477617.00,"Tadlock Roofing, Inc.","Tallahassee","592199004","502 Capital Cir SE, Unit C-1","Tallahassee","FL","32301","238160"," Asphalt roof shingle installation ",86.00,151641.00,1.00,0.00,1.00,0.00,2.00,21.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,807704.00,1.00,2.00,2021.00,1/28/2022 20:57:41,
1477679.00,"Tadlock Roofing, Inc.","Jacksonville","592199004","7999 Philips Hwy","Jacksonville","FL","32256","238160"," Asphalt roof shingle installation ",34.00,56831.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,807711.00,1.00,2.00,2021.00,1/28/2022 21:05:27,
1477680.00,"Tadlock Roofing, Inc.","Orlando","592199004","11489 Lake Underhill Rd","Orlando","FL","32825","238160"," Asphalt roof shingle installation ",23.00,40781.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,807714.00,1.00,2.00,2021.00,1/28/2022 21:05:27,
1477681.00,"Tadlock Roofing, Inc.","Tampa","592199004","5553 W Waters Ave, Ste 311","Tampa","FL","33634","238160"," Asphalt roof shingle installation ",24.00,35961.00,1.00,0.00,2.00,0.00,1.00,43.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,807721.00,1.00,2.00,2021.00,1/28/2022 21:05:27,
1477682.00,"Tadlock Roofing, Inc.","Sarasota","592199004","2147 Porter Lake Dr","Sarasota","FL","34240","238160"," Asphalt roof shingle installation ",14.00,23097.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,807726.00,1.00,2.00,2021.00,1/28/2022 21:05:27,
1477995.00,"- Select -","Quaglino Roofing","952507376","815 Fiero Lane","San Luis Obispo","CA","93401","238160"," Roofing contractors ",41.00,80856.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285740.00,1.00,2.00,2021.00,1/28/2022 21:44:27,
1481341.00,,"Jos. A. Sanders & Sons, Inc.","160622250","107 Lathrop St.","Buffalo","NY","14212","238160"," Roofing contractors ",33.00,44620.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275929.00,1.00,2.00,2021.00,1/31/2022 12:37:09,
1481469.00,"Tallahassee Roofing, Inc.","Tallahassee Roofing, Inc.",,"5521 Tower Road","Tallahassee","FL","32303","238160"," Roofing contractors ",40.00,46632.00,1.00,0.00,5.00,0.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,275352.00,1.00,2.00,2021.00,1/31/2022 13:31:49,
1481589.00,,"A-1 Systems, Inc. ( Fort Worth location)","752233561","904 E. Waggoman St. ","Fort Worth","TX","76110","238160"," Roofing contractors ",43.00,78965.00,1.00,0.00,0.00,1.00,0.00,0.00,39.00,1.00,0.00,0.00,0.00,0.00,0.00,132677.00,1.00,2.00,2021.00,1/31/2022 14:04:57,
1482161.00,,"RJ Kirkland Construction Company, Inc.","200629224","4964 Campbell Rd","Willoughby","OH","44094","238160"," Roofing contractors ",22.00,44503.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,248080.00,1.00,2.00,2021.00,1/31/2022 15:14:30,
1482375.00,"Diamond Everley Roofing Contractors","MT3 Corporation","481048575","1556 Lecompton Rd","Perry","KS","66073","238160"," Asphalt roof shingle installation ",45.00,74131.00,1.00,0.00,0.00,1.00,0.00,0.00,14.00,1.00,0.00,0.00,0.00,0.00,0.00,544183.00,1.00,2.00,2021.00,1/31/2022 15:36:46,
1482430.00,,"Active Roofing Company Inc","363163289","2100 W. 32nd St","Chicago","IL","60608","238160"," Roofing contractors ",55.00,107640.00,1.00,0.00,1.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,160572.00,1.00,2.00,2021.00,1/31/2022 15:43:08,
1482489.00,"High Tower Roofing","High Tower Roofing","455365826","5302 S Florida Ave, Ste 209","LAKELAND","FL","33813","238160"," Roofing contractors ",61.00,91544.00,1.00,0.00,0.00,2.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00,0.00,0.00,672784.00,1.00,2.00,2021.00,1/31/2022 15:47:48,
1482941.00,"TRYLOCK ROOFING CO. INC.","TRYLOCK ROOFING CO. INC.","010930909","440 Northwood Dr","Tonawanda","NY","14223","238160"," Low slope roofing installation ",20.00,15043.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,743857.00,1.00,2.00,2021.00,1/31/2022 16:17:43,
1483491.00,"Hudson Valley Roofing and Sheet Metal, Inc.","Hudson Valley Roofing and Sheet Metal, Inc.","030500181","214 MacArthur Avenue","New Windsor","NY","12553","238160"," Roofing contractors ",65.00,99950.00,1.00,0.00,2.00,0.00,0.00,55.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,264753.00,1.00,2.00,2021.00,1/31/2022 17:02:08,
1483665.00,"Bill Hamilton Roofing, Inc.","Bill Hamilton Roofing, Inc.","203795052","230 Harrison Avevue","Campbell","CA","95008","238160"," Roofing contractors ",84.00,175636.00,1.00,0.00,5.00,1.00,1.00,624.00,40.00,6.00,0.00,0.00,1.00,0.00,0.00,420749.00,1.00,2.00,2021.00,1/31/2022 17:15:02,
1483741.00,"York Roofing Inc.","York Roofing Inc.",,"1281 W King Street","York","PA","17404","238160"," Roof membrane installation ",26.00,50179.00,1.00,0.00,1.00,1.00,2.00,82.00,117.00,4.00,0.00,0.00,0.00,0.00,0.00,409925.00,1.00,2.00,2021.00,1/31/2022 17:20:41,
1483841.00,"Slippery Rock CRCI","Slippery Rock Commercial Roofing Contractors Inc.","462002179","3941 Old Butler Road","New Castle","PA","16101","238160"," Asphalt roof shingle installation ",20.00,25335.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,560557.00,1.00,2.00,2021.00,1/31/2022 17:29:23,
1484053.00,"Applied Roofing Systems Inc","Applied Roofing Systems Inc","042789449","26 Mill Street","Webster","MA","01570","238160"," Roof membrane installation ",18.00,33148.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,502685.00,1.00,2.00,2021.00,1/31/2022 17:45:11,
1484110.00,"Enterprise Roofing & Sheet Metal Company","Enterprise Roofing & Sheet Metal Company","310569979","1021 Irving Ave","Dayton","OH","45419","238160"," Roofing contractors ",80.00,112015.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,199335.00,1.00,2.00,2021.00,1/31/2022 17:50:00,
1484119.00,"Tim Graboski Roofing, Inc.","Tim Graboski Roofing, Inc.","650119060","1071 SW 30 Avenue","Deerfield Beach","FL","33442","238160"," Roofing contractors ",49.00,88200.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,390028.00,1.00,2.00,2021.00,1/31/2022 17:51:02,
1484371.00,"MAHER ROOFING","MAHER ROOFING - 3657-OR","680636604","1210 Industrial St","Hood River","OR","97031","238160",,13.00,7354.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,808998.00,1.00,1.00,2021.00,1/31/2022 18:38:01,
1485013.00,"UNIVERSAL BUILDERS GENERAL CONTRACTORS INC","UNIVERSAL BUILDERS GENERAL CONTRACTORS INC - 3391-NY","161582694","2 Taylor Street Ext","CANISTEO","NY","14823","238160",,21.00,49140.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809529.00,1.00,2.00,2021.00,1/31/2022 18:38:18,
1485576.00,"COASTAL ROOFING INC.","COASTAL ROOFING INC.","800624061","PO BOX 56965","JACKSONVILLE","FL","32241","238160"," Roofing contractors ",48.00,99840.00,1.00,0.00,3.00,0.00,0.00,24.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,743486.00,1.00,2.00,2021.00,1/31/2022 18:58:36,
1485776.00,"Burner Sheet Metal, LLC ","Burner Sheet Metal, LLC",,"9749 Cactus Street","Lakeside","CA","92040","238160"," Sheet metal roofing installation ",54.00,108915.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809728.00,1.00,2.00,2021.00,1/31/2022 19:14:18,
1486097.00,,"Ledegar Roofing Company, Inc.","391853930","1701 Miller Street","La Crosse","WI","54601","238160"," Low slope roofing installation ",50.00,73772.00,1.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,87189.00,1.00,2.00,2021.00,1/31/2022 19:41:09,
1486120.00,"Southern Coast Enterprises, Inc.","Southern Coast Enterprises, Inc.",,"272 NW 2nd St","Deerfield Beach","FL","33441","238160"," Roofing contractors ",52.00,119709.00,1.00,0.00,4.00,0.00,2.00,10.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,276613.00,1.00,2.00,2021.00,1/31/2022 19:43:15,
1487203.00,"Wenger Construction, Inc.","Wenger Construction, Inc.","391893991","N2293 Hwy 45","Campbellsport","WI","53010","238160"," Roof membrane installation ",80.00,158292.00,1.00,0.00,2.00,3.00,4.00,147.00,38.00,9.00,0.00,0.00,0.00,0.00,0.00,603834.00,1.00,2.00,2021.00,1/31/2022 20:57:24,
1487766.00,,"RIDGE VALLEY EXTERIORS, INC","264306586","3640-e kennesaw n ind pkwy","kennesaw","GA","30144","238160"," Roofing contractors ",25.00,52000.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810271.00,1.00,2.00,2021.00,1/31/2022 21:31:57,
1487842.00,"Rainbow Roofing Co., Inc.","Rainbow Roofing Company, Inc.",,"7 Morgan Drive","Sinking Spring","PA","19608","238160"," Roofing contractors ",17.00,25686.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,282710.00,1.00,2.00,2021.00,1/31/2022 21:36:11,
1487876.00,,"Service Roofing and Sheet Metal of Raleigh",,"3317 Hobby Ct","Raleigh","NC","27604","238160"," Low slope roofing installation ",35.00,65041.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259666.00,1.00,2.00,2021.00,1/31/2022 21:38:24,
1487988.00,"Nu Look Home Design","Nu Look Home Design","300162065","7134 Columbia Gateway Drive, Suite 150","Columbia","MD","21046","238160"," Asphalt roof shingle installation ",61.00,140855.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810320.00,1.00,2.00,2021.00,1/31/2022 21:45:13,
1488155.00,"Edwards Roofing Company, Inc","Edwards Roofing Company, Inc","591101925","18 W Stumpfield Road","Pensacola","FL","32503","238160","roofing Contractor",39.00,72307.00,1.00,0.00,0.00,2.00,1.00,0.00,19.00,3.00,0.00,0.00,0.00,0.00,0.00,663465.00,2.00,2.00,2021.00,1/31/2022 21:56:50,
1489736.00,"Buckley Roofing Co, Inc","Buckley Roofing Co, Inc","480777772","3601 N. Hydraulic","Wichita","KS","67219","238160"," Low slope roofing installation ",62.00,125179.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,640666.00,1.00,2.00,2021.00,2/1/2022 13:11:03,
1489909.00,"G Fedale General Contractors LLC","G Fedale General Contractors LLC","300808228","101 South Mary Street","WILMINGTON","DE","19804","238160"," Roofing contractors ",89.00,173366.00,1.00,0.00,2.00,1.00,0.00,203.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,810855.00,1.00,2.00,2021.00,2/1/2022 13:55:21,
1489913.00,"NEW CENTURY ROOFING, LLC","NEW CENTURY ROOFING, LLC","451564913","55 LEONARD STREET","FOXBORO","MA","02035","238160"," Asphalt roof shingle installation ",22.00,34815.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,743740.00,1.00,2.00,2021.00,2/1/2022 13:56:12,
1490125.00,"P.I. Roof Maintenance, Inc","P.I. Roof Maintenance, Inc","731623143","6109 Remount Road","North Little Rock","AR","72118","238160"," Asphalt roof shingle installation ",34.00,59446.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307098.00,1.00,2.00,2021.00,2/1/2022 14:24:53,
1490871.00,"Tri-State Roofing Contractors, LLC","Tri-State Roofing Contractors, LLC","452981549","3126 Alton Park Blvd.","Chattanooga","TN","37410","238160"," Roll roofing installation ",45.00,97519.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,545874.00,1.00,2.00,2021.00,2/1/2022 15:34:05,
1491074.00,"Klein Contracting","Klein Contracting","581848504","4190 pleasantdale rd","doraville","GA","30306","238160"," Roofing contractors ",23.00,49483.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,811159.00,1.00,2.00,2021.00,2/1/2022 15:53:23,
1491603.00,"Rayco Roof Service, Inc.","Rayco Roof Service, Inc.","541142276","6870 Wellington Road","Manassas","VA","20109","238160"," Roofing contractors ",27.00,42079.00,1.00,0.00,1.00,0.00,0.00,17.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,42959.00,1.00,2.00,2021.00,2/1/2022 16:36:48,
1491879.00,"Jireh, Inc.","Los Gatos Roofing","770582888","888 Faulstich Ct.","San Jose","CA","95112","238160"," Asphalt roof shingle installation ",60.00,120000.00,1.00,0.00,6.00,0.00,7.00,515.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,351728.00,1.00,2.00,2021.00,2/1/2022 16:54:08,
1492713.00,"Mile Square Roofing Co,. Inc.","Mile Square Roofing Co,. Inc.","222623778","10 Continental Dr","Stanhope","NJ","07874","238160"," Roofing contractors ",84.00,185155.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,647873.00,1.00,2.00,2021.00,2/1/2022 17:57:46,
1492833.00,"Clark Roofing Co","Clark Roofing Co","362135661","2700 W Cermak Rd","Broadview","IL","60155","238160"," Roofing contractors ",82.00,133145.00,1.00,0.00,0.00,1.00,1.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,714203.00,1.00,2.00,2021.00,2/1/2022 18:04:47,
1493208.00,"Vegas Born Roofing LLC","Vegas Born Roofing LLC","824408837","4205 W TOMPKINS AVE STE 6","LAS VEGAS","NV","89103","238160"," Roofing contractors ",65.00,65796.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,542729.00,1.00,2.00,2021.00,2/1/2022 18:36:02,
1493552.00,"Amundson Roofing, Inc","Amundson Roofing, Inc","860891134","8995 Terrabyte Drive, Suite H","Reno","NV","89521","238160"," Roofing contractors ",27.00,56160.00,1.00,0.00,1.00,0.00,1.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,650411.00,1.00,2.00,2021.00,2/1/2022 18:42:14,
1493915.00,"Browns Architectural Sheetmetal, Inc.","Browns Architectural Sheetmetal, Inc","931031667","29441 NW West Union Rd.","North Plains ","OR","97133","238160"," Sheet metal roofing installation ",15.00,40444.00,1.00,0.00,1.00,0.00,0.00,12.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,487700.00,1.00,1.00,2021.00,2/1/2022 19:06:22,
1494078.00,"Dayco, Inc.","Dayco, Inc.","030340853","PO Box 128","Sharon","VT","05065","238160"," Roof membrane installation ",16.00,36286.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,424765.00,1.00,2.00,2021.00,2/1/2022 19:17:14,
1494135.00,"Environmental Roofing & Waterproofing","Environmental Roofing & Waterproofing Main Offices","770572713","1157 Dell Avenue","Campbell","CA","95008","238160"," Roofing contractors ",43.00,59139.00,1.00,0.00,2.00,0.00,0.00,17.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,411837.00,1.00,2.00,2021.00,2/1/2022 19:21:55,
1495022.00,"DSRC Services LLC","DSRC Services LLC","870843373","9201 N 9th Avenue","Phoenix","AZ","85021","238160"," Asphalt roof shingle installation ",66.00,45042.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,812447.00,1.00,2.00,2021.00,2/1/2022 20:29:45,
1495667.00,"River Roofing Inc.","River Roofing Inc.","931046398","1484 S B St","Springfield","OR","97477","238160"," Roofing contractors ",36.00,61908.00,1.00,0.00,1.00,2.00,0.00,51.00,57.00,3.00,0.00,0.00,0.00,0.00,0.00,168710.00,1.00,2.00,2021.00,2/1/2022 21:18:02,
1495884.00,"Martin Roofing Co., Inc.","Martin Roofing Co., Inc.",,"6608 FEDERAL BLVD","LEMON GROVE","CA","91945","238160"," Roofing contractors ",42.00,87360.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,293433.00,1.00,2.00,2021.00,2/1/2022 21:34:02,
1496826.00,"Sechrist-Hall Company","Sechrist-Hall Company HGN","741339981","2826 W Expressway 83","Harlingen","TX","78552","238160"," Asphalt roof shingle installation ",19.00,40054.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,451674.00,1.00,2.00,2021.00,2/1/2022 22:59:16,
1498262.00,"Herzog Roofing","Herzog Roofing","411380767","30183 State Hwy 34E","Detroit Lakes ","MN","56502","238160"," Roofing contractors ",85.00,188276.00,1.00,0.00,0.00,2.00,11.00,0.00,8.00,13.00,0.00,0.00,0.00,0.00,0.00,361937.00,1.00,2.00,2021.00,2/2/2022 15:25:19,
1498645.00,"Roof Check Inc","Roof Check INC","841035057","1610 Skyway Dr","Longmont","CO","80504","238160"," Roofing contractors ",55.00,90822.00,1.00,0.00,1.00,0.00,2.00,22.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,387804.00,1.00,2.00,2021.00,2/2/2022 16:12:15,
1498778.00,"Hale Contracting, Inc. ","Hale Contracting, Inc.","161513772","2054 Grand Central Avenue","Horseheads","NY","14845","238160"," Roofing contractors ",82.00,122200.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,347540.00,1.00,2.00,2021.00,2/2/2022 16:28:18,
1498844.00,"HC NATIONWIDE LLC","HC NATIONWIDE LLC","300632487","7570 BOND STREET","CLEVELAND","OH","44139","238160"," Low slope roofing installation ",30.00,30862.00,1.00,0.00,1.00,0.00,0.00,18.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,209420.00,1.00,2.00,2021.00,2/2/2022 16:34:57,
1498866.00,"RSSI Roofing Company","RSSI Roofing Company","274644285","8905 Kelso Drive","Essex","MD","21221","238160"," Roofing contractors ",48.00,95732.00,1.00,0.00,1.00,0.00,0.00,180.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,555050.00,1.00,2.00,2021.00,2/2/2022 16:37:10,
