id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,created_timestamp,change_reason,year_filing_for,sector,zipcode,naics_char
2173938,Legacy Restoration RST,1090618,352433040,Legacy Restoration,6188 Rome Circle NW Suite 101,Rochester,MN,55901,238160,2022,Roofing contractors,1,1,9,18720,1,0,0,0,1,0,0,1,0,0,0,0,0,29JAN24:19:30:00,,2023,Construction,55901,238160
2173939,Legacy Restoration IA,1090573,352433040,Legacy Restoration,2401 SE Tones Dr Suite 0,Ankeny,IA,50021,238160,2022,Roofing contractors,1,1,16,33280,1,0,2,1,1,34,96,4,0,0,0,0,0,29JAN24:19:30:00,,2023,Construction,50021,238160
2173940,Legacy Restoration CO,957895,352433040,Legacy Restoration,7600 E Arapahoe Rd,Centennial,CO,80112,238160,2022,Roofing contractors,1,21,20,41600,1,0,4,2,6,6,150,12,0,0,0,0,0,29JAN24:19:30:00,,2023,Construction,80112,238160
2173941,Legacy Restoration IL,957890,352433040,Legacy Restoration,444 Eisenhower Lane North,Lombard,IL,60148,238160,2022,Roofing contractors,1,21,35,72800,1,0,1,0,2,2,6,3,0,0,0,0,0,29JAN24:19:30:00,,2023,Construction,60148,238160
2173942,Legacy Restoration HQ,951655,352433040,Legacy Restoration,"15350 25th Avenue N, Unit 114",Plymouth,MN,55447,238160,2022,Roofing contractors,1,2,208,432640,1,0,4,2,6,6,150,12,0,0,0,0,0,29JAN24:19:30:00,,2023,Construction,55447,238160
2173965,D. C. Taylor Co Concord California,229457,420839633,D. C. Taylor Co,5060 Formi Drive Ste B,Concord,CA,94520,238160,2022,Roll roofing installation,1,1,18,27934,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN24:19:32:00,,2023,Construction,94520,238160
2174021,D. C. Taylor Co Phoenix Arizona,229535,420839633,D. C. Taylor Co,8757 North 78th Avenue,Peoria,AZ,85345,238160,2022,Roll roofing installation,1,1,10,18319,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN24:19:35:00,,2023,Construction,85345,238160
2174054,D. C. Taylor Co Chicago Illinois,229628,420839633,D. C. Taylor Co,28 W 123 Industrial Avenue Unit 6,Barrington,IL,60010,238160,2022,Roofing contractors,1,1,19,36284,1,0,0,0,1,0,0,1,0,0,0,0,0,29JAN24:19:38:00,,2023,Construction,60010,238160
2174125,D. C. Taylor Co Cedar Rapids- Iowa,229680,420839633,D. C. Taylor Co,500 Stickle Lane NE,Cedar Rapids,IA,52401,238160,2022,Roofing contractors,1,21,96,131996,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN24:19:42:00,,2023,Construction,52401,238160
2174333,1100,213307,251194990,CentiMark Corporation,51 Belamose Ave,Rocky Hill,CT,06067,238160,2022,Roofing contractors,1,21,68,88169,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN24:19:57:00,,2023,Construction,06067,238160
2174370,1400,213374,251194990,CentiMark Corporation,298 Hansen Access Rd.,King of Prussia,PA,19406,238160,2022,Roofing contractors,1,21,79,99825,1,0,0,1,0,0,48,1,0,0,0,0,0,29JAN24:20:00:00,,2023,Construction,19406,238160
2174396,1500,213420,251194990,CentiMark Corporation,4315 Sarellen Rd.,Richmond,VA,23231,238160,2022,Roofing contractors,1,21,47,86232,1,0,0,4,1,0,422,5,0,0,0,0,0,29JAN24:20:03:00,,2023,Construction,23231,238160
2174435,1800,213485,251194990,CentiMark Corporation,101 Brick Kiln Rd.,Chelmsford,MA,01824,238160,2022,Roofing contractors,1,21,78,127564,1,0,0,3,1,0,47,4,0,0,0,0,0,29JAN24:20:05:00,,2023,Construction,01824,238160
2175081,Gustafson Industries Inc,175920,592741607,Gustafson Industries Inc,716 SE 1st St,Boynton Beach,FL,33435,238160,2022,Roofing contractors,1,21,35,80579,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN24:20:51:00,,2023,Construction,33435,238160
2175173,"Missouri Builders Service, Inc.",264240,431532256,"Missouri Builders Service, Inc",3807 Route CC,Jefferson City,MO,65109,238160,2022,Roofing contractors,1,22,175,301904,1,0,5,0,0,302,56,5,0,0,0,0,0,29JAN24:20:59:00,,2023,Construction,65109,238160
2175418,Turner Roofing Company LTD,728671,742271636,Turner Roofing Company LTD,18953 Redland Rd.,San Antonio,TX,78259,238160,2022,Roll roofing installation,1,21,65,77620,1,0,2,3,1,14,110,5,0,0,0,0,1,29JAN24:21:20:00,,2023,Construction,78259,238160
2175584,"Valentine Roofing, LLC",1032614,920435090,"Infinity Home Services Acquisition, LLC","400 Industry Drive, Ste 130",Tukwila,WA,98188,238160,2022,Roofing contractors,1,22,108,183803,1,0,7,1,3,264,239,11,0,0,0,0,0,29JAN24:21:37:00,,2023,Construction,98188,238160
2176498,First Quality Roofing,949784,30429474,First Quality Roofing,3141 Westwood Drive,Las Vegas,NV,89109,238160,2022,Roofing contractors,1,1,18,37440,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN24:22:41:00,,2023,Construction,89109,238160
2176506,Northshore Exteriors HI,1091653,911374732,Northshore Exteriors Inc.,2222 Kaluaopalena St Units D & E,Honolulu,HI,96819,238160,2022,Sheet metal roofing installation,1,1,13,24452,1,0,0,1,0,0,23,1,0,0,0,0,0,29JAN24:22:44:00,,2023,Construction,96819,238160
2176527,Advanced Roofing and Sheet Metal,804415,592324798,Reconstruction Experts Inc.,2320 Bruner Lane,Fort Myers,FL,33912,238160,2022,Roll roofing installation,1,22,205,246192,1,0,3,3,1,51,134,7,0,0,0,0,0,29JAN24:22:48:00,,2023,Construction,33912,238160
2176534,Herzog Roofing,361937,411380767,Herzog Roofing,30183 State Hwy 34E,Detroit Lakes,MN,56502,238160,2022,Roofing contractors,1,21,96,205533,1,0,3,1,8,180,311,12,0,0,0,0,0,29JAN24:22:50:00,,2023,Construction,56502,238160
2176735,CHINOOK BUILDING ENVELOPE SERVICES,747226,800628673,Chinook Roofing,"5113 Pacific Hwy E, Suite 8",Fife,WA,98424,238160,2022,Asphalt roof shingle installation,1,22,153,289752,1,0,2,2,2,14,116,6,0,0,0,0,0,29JAN24:23:43:00,My apologies for submitting the OSHA 300 before updating the corrections. The total cases with job transfer or restriction (I) did not automatically update the corrections.,2023,Construction,98424,238160
2177264,"Wm. Kramer & Son, Inc",542077,310787481,"Wm. Kramer & Son, Inc",9171 Harrison Pike,Cleves,OH,45002,238160,2022,Roofing contractors,1,21,83,139248,1,0,0,2,0,0,9,2,0,0,0,0,0,30JAN24:13:04:00,,2023,Construction,45002,238160
2177293,COASTAL ROOFING INC.,743486,800624061,COASTAL ROOFING INC.,PO BOX 56965,JACKSONVILLE,FL,32241,238160,2022,Roofing contractors,1,21,62,111600,1,0,0,2,0,0,42,2,0,0,0,0,0,30JAN24:13:19:00,,2023,Construction,32241,238160
2177364,Roof Depot,1090340,582385323,Roof Depot,11260 Old Roswell Rd,Alpharetta,GA,30009,238160,2022,Roofing contractors,1,22,123,249600,1,0,3,2,0,13,27,5,0,0,0,0,0,30JAN24:13:36:00,,2023,Construction,30009,238160
2178492,Coffey Bros. Inc.,899243,222200935,Coffey Bros. Inc.,2559 Rt 9,Howell,NJ,07731,238160,2022,Roofing contractors,1,21,21,37530,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:15:55:00,,2023,Construction,07731,238160
2178540,BRDOH- Cincinnati,1010950,351883225,"Bone Dry Roofing, Inc",9940 Cincinnati Dayton Rd,Cincinnati,OH,45069,238160,2022,Asphalt roof shingle installation,1,1,18,29433,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:15:59:00,,2023,Construction,45069,238160
2178551,"RoofMaster Maintenance & Roofing, Inc",107655,752578902,Same,4763 Vicksburg St,Dallas,TX,75207,238160,2022,Roofing contractors,1,21,58,115797,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:01:00,,2023,Construction,75207,238160
2178592,BDROH- Columbus,1011040,351883225,"Bone Dry Roofing, Inc",3500 Parkway Ln,Hilliard,OH,43026,238160,2022,Asphalt roof shingle installation,1,1,8,13200,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:03:00,,2023,Construction,43026,238160
2178638,Williamson Roofing Limited Partnership,639284,273601587,Williamson Roofing Limited Partnership,5 Pfeiffer Rd,Boerne,TX,78006,238160,2022,Roofing contractors,1,21,24,49480,1,0,0,1,0,0,106,1,0,0,0,0,0,30JAN24:16:06:00,,2023,Construction,78006,238160
2178648,BDROH- Dayton,1011097,351883225,"Bone Dry Roofing, Inc",3230 Dayton Xenia Rd,Beavercreek,OH,45434,238160,2022,Asphalt roof shingle installation,1,1,6,10546,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:07:00,,2023,Construction,45434,238160
2178672,BDRMI-Detroit,1092350,351883225,"Bone Dry Roofing, Inc.",275 Telegraph Rd,Pontiac,MI,48341,238160,2022,Asphalt roof shingle installation,1,1,12,7956,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:09:00,,2023,Construction,48341,238160
2178690,BDRIN-Evansville,1012233,351883225,"Bone Dry Roofing, Inc",2211 N Burkhardt Rd Suite B,Evansville,IN,47715,238160,2022,Asphalt roof shingle installation,1,1,2,2160,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:10:00,,2023,Construction,47715,238160
2178713,Black Hawk Roof Company,278786,421405570,Black Hawk Roof Co.,2843 Geraldine Rd,Waterloo,IA,50703,238160,2022,Low slope roofing installation,1,21,58,145000,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:12:00,,2023,Construction,50703,238160
2178760,COMBDRCO-Ft Collins,1012466,850946832,"Bone Dry Commercial Roofing, Inc.",706 S College Ave Suite 200,Fort Collins,CO,80524,238160,2022,Asphalt roof shingle installation,1,21,20,17467,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:17:00,,2023,Construction,80524,238160
2178783,BDRIN-Ft Wayne,1012482,351883225,"Bone Dry Roofing, Inc",1211 Coliseum Blvd W,Fort Wayne,IN,46808,238160,2022,Asphalt roof shingle installation,1,1,12,20420,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:19:00,,2023,Construction,46808,238160
2179182,"Standard/Taylor Industries, Inc.",542456,630398161,"Standard/Taylor Industries, Inc.",516 North McDonough Street,Montgomery,AL,36104,238160,2022,Roofing contractors,1,21,44,97971,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:48:00,,2023,Construction,36104,238160
2179264,"J.D. Rivet & Co., Inc",686751,42469878,"J.D. Rivet & Co., Inc",2257 Main Street,Springfield,MA,01107,238160,2022,Roofing contractors,1,21,78,129354,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:16:50:00,,2023,Construction,01107,238160
2179547,BDRKY-Lexington,1013144,351883225,"Bone Dry Roofing, Inc",1155 E New Circle Rd,Lexington,KY,40505,238160,2022,Asphalt roof shingle installation,1,1,19,37086,1,0,2,0,0,23,98,2,0,0,0,0,0,30JAN24:17:15:00,,2023,Construction,40505,238160
2179599,BDRCO-Ft Collins,1012252,850896420,"Bone Dry Roofing, Colorado, Inc.",706 S College Ave Suite 200,Fort Collins,CO,80524,238160,2022,Asphalt roof shingle installation,1,1,19,23457,1,0,0,1,1,0,190,2,0,0,0,0,0,30JAN24:17:20:00,,2023,Construction,80524,238160
2179683,BDRTN-Nashville,1013261,351883225,"Bone Dry Roofing, Inc",4201 Sidco Dr,Nashville,TN,37204,238160,2022,Asphalt roof shingle installation,1,1,16,15254,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:17:25:00,,2023,Construction,37204,238160
2179735,"Bartlett Homes & Roofing, LLC - Utah Office",949396,473524614,Bartlett Homes & Roofing LLC,"1935 E Vine Street, Suite 240",Murray,UT,84121,238160,2022,Roofing contractors,1,21,59,122760,1,0,0,0,1,0,0,1,0,0,0,0,0,30JAN24:17:31:00,,2023,Construction,84121,238160
2179893,BDRMO-St Louis,1013415,351883225,"Bone Dry Roofing, Inc",5895 Suemandy Dr,St Peters,MO,63376,238160,2022,Asphalt roof shingle installation,1,1,19,37768,1,0,1,1,3,53,48,5,0,0,0,0,0,21FEB24:14:18:00,One injury was not documented correctly so the case number and injury had to be updated.,2023,Construction,63376,238160
2179933,"Bartlett Homes & Roofing, LLC - Idaho Office",949369,473524614,Bartlett Homes & Roofing LLC,370 N Mitchell Ave,Boise,ID,83704,238160,2022,Roofing contractors,1,21,63,131040,1,0,0,2,1,0,52,3,0,0,0,0,0,30JAN24:17:46:00,,2023,Construction,83704,238160
2180132,BDRFL-SarasotaSouth,1013778,853199207,"Bone Dry Roofing Florida, Inc.",4240 Derek Way,Sarasota,FL,34233,238160,2022,Asphalt roof shingle installation,1,1,39,108067,1,0,2,1,6,3,22,9,0,0,0,0,0,30JAN24:17:59:00,,2023,Construction,34233,238160
2180244,Bone Dry Roofing- Lexington,419075,351883225,,1155 E New Circle Rd,Lexington,KY,40505,238160,2022,Asphalt roof shingle installation,1,1,19,37086,1,0,2,0,0,23,98,2,0,0,0,0,0,30JAN24:18:08:00,,2023,Construction,40505,238160
2180275,Bone Dry Roofing- Nashville,418991,351883225,,165 Little Green St,Nashville,TN,37210,238160,2022,Asphalt roof shingle installation,1,1,16,15254,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:18:11:00,,2023,Construction,37210,238160
2180772,"Bartlett Homes & Roofing, LLC - Washington Office",949407,473524614,Bartlett Homes & Roofing LLC,12409 E Mirabeau Pkway Suite 300,Spokane,WA,99202,238160,2022,Roofing contractors,1,21,37,76960,1,0,0,0,1,0,0,1,0,0,0,0,0,27FEB24:18:53:00,This injury was improperly documented as a 2024 injury in our files and needed to be added to our OSHA log as it occurred in 2023.,2023,Construction,99202,238160
2180936,"Roofcrafters, Inc",939203,202771976,"Roofcrafters, Inc",3535 Arnold Ave,Naples,FL,34104,238160,2022,Roofing contractors,1,21,23,48178,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:18:57:00,,2023,Construction,34104,238160
2182150,Queen City Roofing & Contracting Co.,140571,440593879,"Queen City Roofing & Contracting Company, Inc.",3131 W. Chestnut Expressway,Springfield,MO,65802,238160,2022,Roofing Contractors,1,21,48,80312,1,0,0,0,2,0,0,2,0,0,0,0,0,30JAN24:20:16:00,,2023,Construction,65802,238160
2182187,"Ridge Valley Exteriors, Inc.",1093149,264306586,"Ridge Valley Exteriors, Inc.",549 E Elkcam Circle,Marco Island,FL,34145,238160,2022,Roofing contractors,1,21,32,41793,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:20:19:00,,2023,Construction,34145,238160
2182648,"York Roofing, Inc.",949775,232063262,"York Roofing, Inc.",1281 W King St,York,PA,17404,238160,2022,Roofing contractors,1,21,21,41485,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:20:48:00,,2023,Construction,17404,238160
2182654,"Schena Roofing & Sheet Metal Co., Inc.",1093503,381895735,"Schena Roofing & Sheet Metal Co., Inc.",28299 Kehrig Dr,Chesterfield,MI,48047,238160,2022,Roofing contractors,1,22,130,233103,1,0,3,0,1,455,265,4,0,0,0,0,0,30JAN24:20:49:00,,2023,Construction,48047,238160
2183828,River Roofing Inc.,168710,931046398,River Roofing Inc.,1484 S B St,Springfield,OR,97477,238160,2022,Roofing contractors,1,2,39,78314,1,0,7,0,2,180,456,9,0,0,0,0,0,30JAN24:22:11:00,,2023,Construction,97477,238160
2184310,"Tristate Roofing , Inc.",956263,753256963,"Tristate Roofing , Inc.",1901 Center St,Tacoma,WA,98409,238160,2022,Steep slope roofing installation,1,21,71,147600,1,0,3,0,4,320,0,7,0,0,0,0,0,30JAN24:22:58:00,,2023,Construction,98409,238160
2184364,"Pro Finish Painting, Inc.",1094337,208690058,"Pro Finish Painting, Inc.","3732 W Cerritos Ave, Unit H",Los Alamitos,CA,90720,238160,2022,"Painting, spraying, or coating, roof",1,21,24,55817,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN24:23:02:00,,2023,Construction,90720,238160
2185465,Tilsen Roofing,1093867,922868854,Tilsen Roofing,1421 Gilson Street,Madison,WI,53715,238160,2022,Roofing contractors,1,21,21,24438,1,0,5,0,0,28,29,5,0,0,0,0,0,31JAN24:13:28:00,,2023,Construction,53715,238160
2185630,"Foster Contracting, Inc.",1008031,901194237,"Foster Contracting, Inc.",7560 W US Hwy 40,Indianapolis,IN,46229,238160,2022,Roofing contractors,1,1,14,26116,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:13:56:00,,2023,Construction,46229,238160
2185649,Nations Roof of Indiana LLC,630957,822431871,Nations Roof,7141 West Morris Street,Indianapolis,IN,46241,238160,2022,Roofing contractors,1,21,24,51271,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:13:58:00,,2023,Construction,46241,238160
2185702,"Heidler Roofing Services, Inc",541080,232389734,"Heidler Roofing Services, Inc",2120 Alpha Dr,YORK,PA,17408,238160,2022,Roll roofing installation,1,21,65,129027,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:14:08:00,,2023,Construction,17408,238160
2185939,Central States Roofing,216067,420939475,Central States Roofing,1811 E. Lincoln Way,Ames,IA,50010,238160,2022,Low slope roofing installation,1,21,44,87071,1,0,1,0,5,3,10,6,0,0,0,0,0,31JAN24:14:31:00,,2023,Construction,50010,238160
2186300,Cedar Roofing Company LLC,1094966,830344362,Cedar Roofing Company,27820 N Irma Lee Cir,Lake Forest,IL,60045,238160,2022,Roofing contractors,1,22,90,187200,1,0,2,4,0,2,6,6,0,0,0,0,0,31JAN24:15:03:00,,2023,Construction,60045,238160
2186387,"Front Range Roofing Systems, LLC",647964,841597218,"Front Range Roofing Systems, LLC",222 13th Avenue,Greeley,CO,80631,238160,2022,Roofing contractors,1,22,130,221681,1,0,2,4,0,15,116,6,0,0,0,0,0,31JAN24:15:09:00,,2023,Construction,80631,238160
2186572,Tecta America,872494,841505685,Tecta America,9450 W BRYN MAWR Ave,Rosemont,IL,60018,238160,2022,Roof membrane installation,1,21,106,216664,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:15:24:00,,2023,Construction,60018,238160
2186588,Roof Dr of Carolinas North,1095179,,,1301 Thomasboro Rd,Calabash,NC,28467,238160,2022,Roofing contractors,1,1,9,15794,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:15:25:00,,2023,Construction,28467,238160
2186661,Performance Roofing LLC,590719,205739365,Performance Roofing LLC,2784 Wrights Rd Ste 1012,Oviedo,FL,32765,238160,2022,Roofing contractors,1,21,52,39592,1,1,0,0,0,0,0,1,0,0,0,0,0,31JAN24:15:31:00,,2023,Construction,32765,238160
2186745,"Tecta America East, LLC - Architectural Metals",870066,202909223,"Tecta America East, LLC",342 Commerce Drive,Glen Rock,PA,17327,238160,2022,Sheet metal roofing installation,1,1,11,25173,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:15:38:00,,2023,Construction,17327,238160
2186750,Tecta America Southeast LLC,958829,202141268,Tecta America,5085 Shiloh RD,Cumming,GA,30040,238160,2022,Roofing contractors,1,21,81,164291,1,0,0,0,1,0,0,1,0,0,0,0,0,31JAN24:15:38:00,,2023,Construction,30040,238160
2186800,Anthony Roofing Tecta America.com,626899,362699848,Anthony Roofing Tecta America,2555 White Oak Circle,Aurora,IL,60502,238160,2022,Low slope roofing installation,1,21,58,133298,1,0,2,5,0,6,197,7,0,0,0,0,0,31JAN24:15:43:00,,2023,Construction,60502,238160
2186908,Tecta America Arizona,874761,261143045,Tecta America Arizona,3440 E. Broadway Rd,PHOENIX,AZ,85040,238160,2022,Roofing contractors,1,21,63,117195,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:15:52:00,,2023,Construction,85040,238160
2186996,Tecta America Zero Company,959688,310616378,Tecta America,6225 Wiehe Road,Cincinnati,OH,45237,238160,2022,Sheet metal roofing installation,1,21,52,113687,1,0,0,1,0,0,17,1,0,0,0,0,0,31JAN24:15:58:00,,2023,Construction,45237,238160
2187026,Tecta America Zero Company-Columbus,959726,310616378,Tecta America,1330 Stimmel Road,Columbus,OH,43223,238160,2022,Sheet metal roofing installation,1,1,12,27871,1,0,0,0,1,0,0,1,0,0,0,0,0,31JAN24:16:01:00,,2023,Construction,43223,238160
2187040,Tecta America Zero Company-Dayton,960399,310616378,Tecta America,6104 Executive Boulevard,Dayton,OH,45424,238160,2022,Sheet metal roofing installation,1,1,4,15422,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:16:02:00,,2023,Construction,45424,238160
2187068,"AD-LER ROOFING, INC",814667,650078011,"AD-LER ROOFING, INC",2726 Swamp Cabbage Ct,Fort Myers,FL,33901,238160,2022,Roofing contractors,1,22,82,373666,1,0,4,0,0,11,0,4,0,0,0,0,0,31JAN24:16:04:00,,2023,Construction,33901,238160
2187478,Tri-State Roofing and Sheet Metal Co. of W.V.,917560,550591156,Tri-State Roofing and Sheet Metal Co. of W.V.,321 Harris Drive,Poca,WV,25159,238160,2022,Roofing contractors,1,21,124,141384,1,0,0,0,2,0,0,2,0,0,0,0,0,31JAN24:16:33:00,,2023,Construction,25159,238160
2187520,Whitley/Service Roofing & Sheet Metal Company of Charlottesville,934030,472569376,Whitley/Service Roofing & Sheet Metal Company of Charlottesville,1985 Snow Point Lane,Charlottesville,VA,22902,238160,2022,Roofing contractors,1,21,20,39042,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:16:37:00,,2023,Construction,22902,238160
2187573,Roof Services A Tecta America Company LLC,496417,832486234,Tecta America Company LLC,3056 Holland Rd,Virginia Beach,VA,23453,238160,2022,Low slope roofing installation,1,21,79,170585,1,0,1,0,4,73,0,5,0,0,0,0,0,31JAN24:16:39:00,,2023,Construction,23453,238160
2188036,Fort-Cica Roofing & general Contractors,929546,131763196,Fort-Cica Roofing & general Contractors,720 East 141 Street,Bronx,NY,10454,238160,2022,Roofing contractors,1,21,32,63085,1,0,1,0,0,62,0,1,0,0,0,0,0,31JAN24:17:19:00,I had misplaced the form with his information on it and thought it pertained to 2022.  It was a mistake.,2023,Construction,10454,238160
2188055,Roof Services A Tecta America Company LLC Richmond unit,496454,832486234,Tecta America Company LLC,2621 Cogbill Road,North Chesterfield,VA,23234,238160,2022,Low slope roofing installation,1,21,30,63163,1,0,0,0,2,0,0,2,0,0,0,0,0,31JAN24:17:06:00,,2023,Construction,23234,238160
2188401,Albuquerque Progressive,348853,860345657,Progressive Roofing,6320 2nd Street,Albuquerque,NM,87107,238160,2022,Roofing contractors,1,21,60,161532,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:17:26:00,,2023,Construction,87107,238160
2188422,"Mahaney, A Tecta America Company",1095314,882961674,Tecta America,2000 E 37th St North,Wichita,KS,67219,238160,2022,Low slope roofing installation,1,3,201,309182,1,0,2,2,5,20,88,9,0,0,0,0,0,31JAN24:17:27:00,,2023,Construction,67219,238160
2188475,Schwickerts Tecta America,67522,,Schwickert's Tecta America,330 Poplar Street,Mankato,MN,56001,238160,2022,Low slope roofing installation,1,3,215,428169,1,0,3,4,1,67,371,7,0,0,0,0,1,31JAN24:17:31:00,,2023,Construction,56001,238160
2188515,Arvada Colorado,350258,860345657,Progressive Roofing,5485 & 5485B Harlan St,Arvada,CO,80002,238160,2022,Roofing contractors,1,1,8,16185,1,0,0,0,1,0,0,1,0,0,0,0,0,31JAN24:17:35:00,,2023,Construction,80002,238160
2188545,Classic Roofing,371925,860345657,Classic Roofing,2744 West Virginia Ave,Phoenix,AZ,85009,238160,2022,Roofing contractors,1,21,95,164235,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:17:37:00,,2023,Construction,85009,238160
2188591,Maryland Progressive,350400,860345657,Progressive Roofing,"7700 Old Alexandria, Ferry Road",Clinton,MD,20735,238160,2022,Roofing contractors,1,1,16,36195,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:17:40:00,,2023,Construction,20735,238160
2188630,"Rayco Roof Service, Inc.",42959,541142276,"Rayco Roof Service, Inc.",6870 Wellington Road,Manassas,VA,20109,238160,2022,Roofing contractors,1,21,21,39828,1,0,1,0,2,120,0,3,0,0,0,0,0,31JAN24:17:43:00,,2023,Construction,20109,238160
2188881,"John F. Shea Co., Inc",1096033,41826520,"John F. Shea Co., Inc.",655 Bodwell St Ext,Avon,MA,02322,238160,2022,Commercial Roofing,1,21,30,63310,1,0,1,0,0,87,72,1,0,0,0,0,0,31JAN24:18:02:00,,2023,Construction,02322,238160
2188883,Columbus Ohio Location,351132,860345657,Progressive Roofing,1221 Marion Rd,Columbus,OH,43207,238160,2022,Roofing contractors,1,1,14,29580,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:18:02:00,,2023,Construction,43207,238160
2188947,Dallas Progressive,473090,860345657,Progressive Roofing,627 Crestside Dr,Duncanville,TX,75137,238160,2022,Roofing contractors,1,21,81,202226,1,0,0,1,0,0,40,1,0,0,0,0,0,31JAN24:18:06:00,,2023,Construction,75137,238160
2188956,"Tecta America Oklahoma, LLC",1096027,822486830,"Tecta America Oklahoma, LLC",3143 N 32ND ST,MUSKOGEE,OK,74401,238160,2022,Roofing contractors,1,21,25,46890,1,0,1,0,0,3,2,1,0,0,0,0,0,31JAN24:18:07:00,,2023,Construction,74401,238160
2188961,Flagstaff Progressive,473070,860345657,Progressive Roofing,13195 Townsend-Winona Rd,Flagstaff,AZ,86004,238160,2022,Roofing contractors,1,1,14,33068,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:18:07:00,,2023,Construction,86004,238160
2188986,Lehi Utah Location,351073,860345657,Progressive Roofing,851 E 675 S Unit C,Lehi,UT,84043,238160,2022,Roofing contractors,1,1,16,57865,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:18:09:00,,2023,Construction,84043,238160
2189003,Pennsylvania Location,371923,860345657,Progressive Roofing,"1444 colverleaf rd, Suit 1",Mount Joy,PA,17552,238160,2022,Roofing contractors,1,1,10,23428,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:18:11:00,,2023,Construction,17552,238160
2189094,Paragon Roofing,1096093,612101070,"Paragon Roofing, LLC",1601 N. Walton Blvd,Dallas,TX,75211,238160,2022,Roofing contractors,1,22,105,57470,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:18:16:00,,2023,Construction,75211,238160
2189151,Phoenix Progressive,350482,860345657,Progressive Roofing,23 N. 35th Ave,Phoenix,AZ,85009,238160,2022,Roofing contractors,1,3,709,1571942,1,0,0,4,4,0,134,8,0,0,0,0,0,31JAN24:18:19:00,,2023,Construction,85009,238160
2189192,Phoenix Service Location,1096116,860345657,Progressive Roofing,1803 South 31st Avenue,Phoenix,AZ,85009,238160,2022,Roofing contractors,1,21,49,95604,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN24:18:22:00,,2023,Construction,85009,238160
2189232,Tucson Progressive,472997,860345657,Progressive Roofing,4222 West Jeremy Place,Tucson,AZ,85741,238160,2022,Roofing contractors,1,22,192,353046,1,0,0,2,0,0,360,2,0,0,0,0,0,31JAN24:18:25:00,,2023,Construction,85741,238160
2189233,"Lakeside Roofing Co., Inc.",219979,370952770,"Lakeside Roofing Co., Inc.",2205 Vandalia,Collinsville,IL,62234,238160,2022,Roofing contractors,1,21,45,76712,1,0,1,3,2,180,186,6,0,0,0,0,0,31JAN24:18:25:00,,2023,Construction,62234,238160
