establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|match_company_name|stripped_company_name|company_name_multiple_match
4100|CentiMark Corporation|VA|1|2|79|112961|251194990|'CentiMark Corporation'|centimark|false
3610|CentiMark Corporation|VA|1|2|78|140245|251194990|'CentiMark Corporation'|centimark|false
4210|CentiMark Corporation|VA|1|2|63|100073|251194990|'CentiMark Corporation'|centimark|false
4300|CentiMark Corporation|VA|1|2|105|178863|251194990|'CentiMark Corporation'|centimark|false
4400|CentiMark Corporation|VA|1|2|34|53673|251194990|'CentiMark Corporation'|centimark|false
4750|CentiMark Corporation|VA|1|2|81|113304|251194990|'CentiMark Corporation'|centimark|false
4800|CentiMark Corporation|VA|1|2|36|67026|251194990|'CentiMark Corporation'|centimark|false
5110|CentiMark Corporation|VA|1|2|36|96482|251194990|'CentiMark Corporation'|centimark|false
1100|CentiMark Corporation|UT|1|2|57|69950|251194990|'CentiMark Corporation'|centimark|false
1400|CentiMark Corporation|UT|1|2|69|82423|251194990|'CentiMark Corporation'|centimark|false
1500|CentiMark Corporation|UT|1|2|54|70914|251194990|'CentiMark Corporation'|centimark|false
1800|CentiMark Corporation|UT|1|2|74|104648|251194990|'CentiMark Corporation'|centimark|false
1900|CentiMark Corporation|UT|1|2|76|113876|251194990|'CentiMark Corporation'|centimark|false
2100|CentiMark Corporation|UT|1|2|41|52538|251194990|'CentiMark Corporation'|centimark|false
2200|CentiMark Corporation|UT|1|2|44|57709|251194990|'CentiMark Corporation'|centimark|false
2210|CentiMark Corporation|UT|1|2|35|42443|251194990|'CentiMark Corporation'|centimark|false
2220|CentiMark Corporation|UT|1|2|40|75203|251194990|'CentiMark Corporation'|centimark|false
2250|CentiMark Corporation|UT|1|2|42|56660|251194990|'CentiMark Corporation'|centimark|false
5310|CentiMark Corporation|UT|1|2|50|72652|251194990|'CentiMark Corporation'|centimark|false
5350|CentiMark Corporation|UT|1|2|91|122476|251194990|'CentiMark Corporation'|centimark|false
5400|CentiMark Corporation|UT|1|2|58|86046|251194990|'CentiMark Corporation'|centimark|false
1300|CentiMark Corporation|UT|1|2|62|85280|251194990|'CentiMark Corporation'|centimark|false
2400|CentiMark Corporation|UT|1|2|30|38350|251194990|'CentiMark Corporation'|centimark|false
4110|CentiMark Corporation|UT|1|2|54|89037|251194990|'CentiMark Corporation'|centimark|false
2600|CentiMark Corporation|UT|1|2|58|79904|251194990|'CentiMark Corporation'|centimark|false
2630|CentiMark Corporation|UT|1|2|22|26287|251194990|'CentiMark Corporation'|centimark|false
2650|CentiMark Corporation|UT|1|2|30|44268|251194990|'CentiMark Corporation'|centimark|false
2700|CentiMark Corporation|UT|1|2|50|61950|251194990|'CentiMark Corporation'|centimark|false
2800|CentiMark Corporation|UT|1|2|38|58407|251194990|'CentiMark Corporation'|centimark|false
2701|CentiMark Corporation|UT|1|2|35|50322|251194990|'CentiMark Corporation'|centimark|false
2900|CentiMark Corporation|UT|1|2|62|70301|251194990|'CentiMark Corporation'|centimark|false
2300|CentiMark Corporation|UT|1|2|26|34791|251194990|'CentiMark Corporation'|centimark|false
2910|CentiMark Corporation|UT|1|2|44|63811|251194990|'CentiMark Corporation'|centimark|false
3450|CentiMark Corporation|UT|1|2|47|83248|251194990|'CentiMark Corporation'|centimark|false
3600|CentiMark Corporation|UT|1|2|82|100507|251194990|'CentiMark Corporation'|centimark|false
4100|CentiMark Corporation|UT|1|2|79|112961|251194990|'CentiMark Corporation'|centimark|false
3610|CentiMark Corporation|UT|1|2|78|140245|251194990|'CentiMark Corporation'|centimark|false
4210|CentiMark Corporation|UT|1|2|63|100073|251194990|'CentiMark Corporation'|centimark|false
4300|CentiMark Corporation|UT|1|2|105|178863|251194990|'CentiMark Corporation'|centimark|false
4400|CentiMark Corporation|UT|1|2|34|53673|251194990|'CentiMark Corporation'|centimark|false
4750|CentiMark Corporation|UT|1|2|81|113304|251194990|'CentiMark Corporation'|centimark|false
4800|CentiMark Corporation|UT|1|2|36|67026|251194990|'CentiMark Corporation'|centimark|false
5110|CentiMark Corporation|UT|1|2|36|96482|251194990|'CentiMark Corporation'|centimark|false
1100|CentiMark Corporation|MD|1|2|57|69950|251194990|'CentiMark Corporation'|centimark|false
1400|CentiMark Corporation|MD|1|2|69|82423|251194990|'CentiMark Corporation'|centimark|false
1500|CentiMark Corporation|MD|1|2|54|70914|251194990|'CentiMark Corporation'|centimark|false
1800|CentiMark Corporation|MD|1|2|74|104648|251194990|'CentiMark Corporation'|centimark|false
1900|CentiMark Corporation|MD|1|2|76|113876|251194990|'CentiMark Corporation'|centimark|false
2100|CentiMark Corporation|MD|1|2|41|52538|251194990|'CentiMark Corporation'|centimark|false
2200|CentiMark Corporation|MD|1|2|44|57709|251194990|'CentiMark Corporation'|centimark|false
2210|CentiMark Corporation|MD|1|2|35|42443|251194990|'CentiMark Corporation'|centimark|false
2220|CentiMark Corporation|MD|1|2|40|75203|251194990|'CentiMark Corporation'|centimark|false
2250|CentiMark Corporation|MD|1|2|42|56660|251194990|'CentiMark Corporation'|centimark|false
5310|CentiMark Corporation|MD|1|2|50|72652|251194990|'CentiMark Corporation'|centimark|false
5350|CentiMark Corporation|MD|1|2|91|122476|251194990|'CentiMark Corporation'|centimark|false
5400|CentiMark Corporation|MD|1|2|58|86046|251194990|'CentiMark Corporation'|centimark|false
1300|CentiMark Corporation|MD|1|2|62|85280|251194990|'CentiMark Corporation'|centimark|false
2400|CentiMark Corporation|MD|1|2|30|38350|251194990|'CentiMark Corporation'|centimark|false
4110|CentiMark Corporation|MD|1|2|54|89037|251194990|'CentiMark Corporation'|centimark|false
2600|CentiMark Corporation|MD|1|2|58|79904|251194990|'CentiMark Corporation'|centimark|false
2630|CentiMark Corporation|MD|1|2|22|26287|251194990|'CentiMark Corporation'|centimark|false
2650|CentiMark Corporation|MD|1|2|30|44268|251194990|'CentiMark Corporation'|centimark|false
2700|CentiMark Corporation|MD|1|2|50|61950|251194990|'CentiMark Corporation'|centimark|false
2800|CentiMark Corporation|MD|1|2|38|58407|251194990|'CentiMark Corporation'|centimark|false
2701|CentiMark Corporation|MD|1|2|35|50322|251194990|'CentiMark Corporation'|centimark|false
2900|CentiMark Corporation|MD|1|2|62|70301|251194990|'CentiMark Corporation'|centimark|false
2300|CentiMark Corporation|MD|1|2|26|34791|251194990|'CentiMark Corporation'|centimark|false
2910|CentiMark Corporation|MD|1|2|44|63811|251194990|'CentiMark Corporation'|centimark|false
3450|CentiMark Corporation|MD|1|2|47|83248|251194990|'CentiMark Corporation'|centimark|false
3600|CentiMark Corporation|MD|1|2|82|100507|251194990|'CentiMark Corporation'|centimark|false
4100|CentiMark Corporation|MD|1|2|79|112961|251194990|'CentiMark Corporation'|centimark|false
3610|CentiMark Corporation|MD|1|2|78|140245|251194990|'CentiMark Corporation'|centimark|false
4210|CentiMark Corporation|MD|1|2|63|100073|251194990|'CentiMark Corporation'|centimark|false
4300|CentiMark Corporation|MD|1|2|105|178863|251194990|'CentiMark Corporation'|centimark|false
4400|CentiMark Corporation|MD|1|2|34|53673|251194990|'CentiMark Corporation'|centimark|false
4750|CentiMark Corporation|MD|1|2|81|113304|251194990|'CentiMark Corporation'|centimark|false
4800|CentiMark Corporation|MD|1|2|36|67026|251194990|'CentiMark Corporation'|centimark|false
5110|CentiMark Corporation|MD|1|2|36|96482|251194990|'CentiMark Corporation'|centimark|false
1100|CentiMark Corporation|TX|1|2|57|69950|251194990|'CentiMark Corporation'|centimark|false
1400|CentiMark Corporation|TX|1|2|69|82423|251194990|'CentiMark Corporation'|centimark|false
1500|CentiMark Corporation|TX|1|2|54|70914|251194990|'CentiMark Corporation'|centimark|false
1800|CentiMark Corporation|TX|1|2|74|104648|251194990|'CentiMark Corporation'|centimark|false
1900|CentiMark Corporation|TX|1|2|76|113876|251194990|'CentiMark Corporation'|centimark|false
2100|CentiMark Corporation|TX|1|2|41|52538|251194990|'CentiMark Corporation'|centimark|false
2200|CentiMark Corporation|TX|1|2|44|57709|251194990|'CentiMark Corporation'|centimark|false
2210|CentiMark Corporation|TX|1|2|35|42443|251194990|'CentiMark Corporation'|centimark|false
2220|CentiMark Corporation|TX|1|2|40|75203|251194990|'CentiMark Corporation'|centimark|false
2250|CentiMark Corporation|TX|1|2|42|56660|251194990|'CentiMark Corporation'|centimark|false
5310|CentiMark Corporation|TX|1|2|50|72652|251194990|'CentiMark Corporation'|centimark|false
5350|CentiMark Corporation|TX|1|2|91|122476|251194990|'CentiMark Corporation'|centimark|false
5400|CentiMark Corporation|TX|1|2|58|86046|251194990|'CentiMark Corporation'|centimark|false
1300|CentiMark Corporation|TX|1|2|62|85280|251194990|'CentiMark Corporation'|centimark|false
2400|CentiMark Corporation|TX|1|2|30|38350|251194990|'CentiMark Corporation'|centimark|false
4110|CentiMark Corporation|TX|1|2|54|89037|251194990|'CentiMark Corporation'|centimark|false
2600|CentiMark Corporation|TX|1|2|58|79904|251194990|'CentiMark Corporation'|centimark|false
2630|CentiMark Corporation|TX|1|2|22|26287|251194990|'CentiMark Corporation'|centimark|false
2650|CentiMark Corporation|TX|1|2|30|44268|251194990|'CentiMark Corporation'|centimark|false
2700|CentiMark Corporation|TX|1|2|50|61950|251194990|'CentiMark Corporation'|centimark|false
2800|CentiMark Corporation|TX|1|2|38|58407|251194990|'CentiMark Corporation'|centimark|false
2701|CentiMark Corporation|TX|1|2|35|50322|251194990|'CentiMark Corporation'|centimark|false
2900|CentiMark Corporation|TX|1|2|62|70301|251194990|'CentiMark Corporation'|centimark|false
2300|CentiMark Corporation|TX|1|2|26|34791|251194990|'CentiMark Corporation'|centimark|false
2910|CentiMark Corporation|TX|1|2|44|63811|251194990|'CentiMark Corporation'|centimark|false
3450|CentiMark Corporation|TX|1|2|47|83248|251194990|'CentiMark Corporation'|centimark|false
3600|CentiMark Corporation|TX|1|2|82|100507|251194990|'CentiMark Corporation'|centimark|false
4100|CentiMark Corporation|TX|1|2|79|112961|251194990|'CentiMark Corporation'|centimark|false
3610|CentiMark Corporation|TX|1|2|78|140245|251194990|'CentiMark Corporation'|centimark|false
4210|CentiMark Corporation|TX|1|2|63|100073|251194990|'CentiMark Corporation'|centimark|false
4300|CentiMark Corporation|TX|1|2|105|178863|251194990|'CentiMark Corporation'|centimark|false
4400|CentiMark Corporation|TX|1|2|34|53673|251194990|'CentiMark Corporation'|centimark|false
4750|CentiMark Corporation|TX|1|2|81|113304|251194990|'CentiMark Corporation'|centimark|false
4800|CentiMark Corporation|TX|1|2|36|67026|251194990|'CentiMark Corporation'|centimark|false
5110|CentiMark Corporation|TX|1|2|36|96482|251194990|'CentiMark Corporation'|centimark|false
|CentiMark Corporation HQ|PA|||||||centimark corporation hq|false
|Central Association of German Roofing Contractors|NW|||||||central association of german roofing|false
|Central Pro Roofing DBA Multifamily Roofing|NJ|||||||central pro roofing dba multifamily roofing|false
|Central Roofing|CA|||||||central roofing|false
|Central Roofing and Restoration LLC|TX|||||||central roofing and restoration|false
|Central Roofing Co.|MN|||||||central roofing|false
|Central Roofing Inc.|CA|||||||central roofing|false
|Central Roofing LLC|IL|||||||central roofing|false
Central States Manufacturing - Corporate|Central States Manufacturing|AR|1|2|135|261200||'Central States Manufacturing'|central states|false
Central States Manufacturing - Lowell|Central States Manufacturing|AR|1|2|198|426416||'Central States Manufacturing'|central states|false
Central States Manufacturing - Michigan City|Central States Manufacturing|AR|1|2|76|149876||'Central States Manufacturing'|central states|false
Central States Manufacturing - Cedar Hill|Central States Manufacturing|AR|1|2|117|248902||'Central States Manufacturing'|central states|false
Central States Manufacturing - Mount Airy|Central States Manufacturing|AR|1|2|67|129613||'Central States Manufacturing'|central states|false
Central States Manufacturing - Claysburg|Central States Manufacturing|AR|1|2|82|166543||'Central States Manufacturing'|central states|false
Central States Manufacturing - Graniteville|Central States Manufacturing|AR|1|2|78|151969||'Central States Manufacturing'|central states|false
Central States Manufacturing - Jasper|Central States Manufacturing|AR|1|2|131|244381||'Central States Manufacturing'|central states|false
Central States Manufacturing - St. Peters|Central States Manufacturing|AR|1|2|55|112169||'Central States Manufacturing'|central states|false
Central States Manufacturing - Sequin|Central States Manufacturing|AR|1|2|77|156885||'Central States Manufacturing'|central states|false
Central States Manufacturing - Scottsville|Central States Manufacturing|AR|1|2|43|81125||'Central States Manufacturing'|central states|false
Central States Manufacturing - Hartford|Central States Manufacturing|AR|1|2|81|157929||'Central States Manufacturing'|central states|false
|Central States Roof Consulting LLC|MO|||||||central states roof|false
|Central States Roofing & Insulating Co.|CO|||||||central states roofing & insulating|false
Central States Roofing|Central States Roofing Co.|IA|1|2|45|94931|420939475|'Central States Roofing'|central states roofing|false
CertainTeed Corporation Williamsport Maryland|CertainTeed LLC|PA|1|3|314|602216||'CertainTeed Corporation'|certainteed|true
Millwork & Panel LLC- Social Circle|CertainTeed LLC|PA|1|2|55|94809|320613145|'CertainTeed LLC'|certainteed|true
CertainTeed|CertainTeed LLC|PA|1|2|81|109196|232510893|'CertainTeed'|certainteed|true
CertainTeed, LLC|CertainTeed LLC|PA|1|3|287|639280|232510893|'CertainTeed, LLC'|certainteed|true
CertainTeed Jonesburg|CertainTeed LLC|PA|1|2|153|296943|232510893|'CertainTeed'|certainteed|true
CERTAINTEED LLC|CertainTeed LLC|PA|1|3|250|557355|232510893|'CERTAINTEED LLC'|certainteed|true
CertainTeed Polymer Shakes McPherson, KS|CertainTeed LLC|PA|1|2|73|130115||'CertainTeed Corporation'|certainteed|true
CertainTeed-Orem|CertainTeed LLC|PA|1|2|95|174260|232510893|'CertainTeed'|certainteed|true
CertainTeed|CertainTeed LLC|PA|1|2|238|455465|232510893|'CertainTeed'|certainteed|true
Chowchilla|CertainTeed LLC|PA|1|2|176|363744|232510893|'CertainTeed Corporation'|certainteed|true
Certainteed Corporation|CertainTeed LLC|PA|1|2|87|189611|232510895|'Certainteed'|certainteed|true
|Certified Companies dba Certified Roofing Systems|MA|||||||certified companies dba certified roofing|false
|Certified Roofers and General Contractors Inc.|FL|||||||certified roofers and general|false
|Certified Roofing and Construction LLC|TX|||||||certified roofing and|false
|Certified Roofing and Sheet Metal LLC|LA|||||||certified roofing and sheet metal|false
|Certified Roofing Specialists Inc.|FL|||||||certified roofing specialists|false
CFS Roofing|CFS Roofing Services|FL|1|2|204|357361|274953359|'CFS Roofing'|cfs roofing|false
|CG Family Construction|VT|||||||cg family|false
|Chaffee Roofing|RI|||||||chaffee roofing|false
|Chamberlin Roofing & Waterproofing|TX|||||||chamberlin roofing & waterproofing|false
|Chamberlin Roofing & Waterproofing|TX|||||||chamberlin roofing & waterproofing|false
|Chamberlin Roofing & Waterproofing|TX|||||||chamberlin roofing & waterproofing|false
|Chamberlin Roofing & Waterproofing|TX|||||||chamberlin roofing & waterproofing|false
|Chamberlin Roofing and Waterproofing|OK|||||||chamberlin roofing and waterproofing|false
|Champion Contractors & Services - Commercial LLC|TX|||||||champion contractors & services - commercial|false
|Champion Roofing Inc.|IL|||||||champion roofing|false
|Charles F. Evans Co. Inc.|NY|||||||charles f. evans|false
|Charter Roofing Inc.|TX|||||||charter roofing|false
|Chase Construction North West Inc.|WA|||||||chase construction north west|false
|Chase Roofing & Sheet Metal Inc.|SD|||||||chase roofing & sheet metal|false
|CHEM LINK Inc.|MI|||||||chem link|false
|Chemcote Roofing Co.|OH|||||||chemcote roofing|false
|Cherico Construction Services LLC|GA|||||||cherico|false
|Cherry Roofing Enterprises Inc.|FL|||||||cherry roofing|false
|Chicago Metal Supply|IL|||||||chicago metal supply|false
|Chicago Roofing Contractors Association|IL|||||||chicago roofing contractors association|false
|Chicago Roofing Contractors Association|IL|||||||chicago roofing contractors association|false
|Chicago Roofing Services|IL|||||||chicago roofing|false
|Childers Roofing & Sheet Metal - A Tecta America Company LLC|FL|||||||childers roofing & sheet metal - a tecta america|false
|China National Building Waterproof Association|11|||||||china national building waterproof association|false
Chinook Roofing|Chinook Roofing|AK|1|2|140|246401|800628673|'Chinook Roofing'|chinook roofing|false
|Chinook Roofing & Gutters|WA|||||||chinook roofing & gutters|false
|Chris Andersen Roofing a Tecta America Company|NJ|||||||chris andersen roofing a tecta america|false
|Christian Brothers Roofing & Contracting, Inc.|KY|||||||christian brothers roofing & contracting|false
|Christopher Ryen|CA|||||||christopher ryen|false
|CHU Contracting Inc.|VA|||||||chu contracting|false
|CIM Roofing Inc.|TX|||||||cim roofing|false
|Cinnamon & Associates/Cinnamon Metals|VA|||||||cinnamon & associates/cinnamon metals|false
|CIRS Inc.|TX|||||||cirs|false
|CIS Inc.|VA|||||||cis|false
|CitiRoof Corp.|MD|||||||citiroof|false
|Cittrix Roofing|IL|||||||cittrix roofing|false
|City Star Roofers|ON|||||||city star roofers|false
|CJM Roofing|IL|||||||cjm roofing|false
|Clarity LLC|NJ|||||||clarity|false
|Clarity Roof Consulting, LLC (dba Integrative Roofing and Energy)|CA|||||||clarity roof consulting, llc (dba integrative roofing and energy)|false
|Clark & Enersen|NE|||||||clark & enersen|false
|Clark Brothers Roofing & Construction|GA|||||||clark brothers roofing &|false
|Clark Roofing (1964) Ltd.|SK|||||||clark roofing (1964)|false
|Clark Roofing Co.|IL|||||||clark roofing|false
|Clark Roofing Inc.|CA|||||||clark roofing|false
|Classic Exteriors Inc.|MD|||||||classic exteriors|false
|Classic Roofing LLC|AZ|||||||classic roofing|false
|Clayco Industries Inc. d/b/a Ford Roofing Sheet Metal Co.|OK|||||||clayco industries inc. d/b/a ford roofing sheet metal|false
|CLC Commercial Roofing LLC|TX|||||||clc commercial roofing|false
|CLEAR CHOICE EXTERIORS|OH|||||||clear choice exteriors|false
|Cleasby Manufacturing Co. Inc.|CA|||||||cleasby|false
|Cleveland Commercial Roofing, Inc.|OH|||||||cleveland commercial roofing|false
|Clifford-Lee & Associates|AR|||||||clifford-lee &|false
|Clyde Johnson Contracting & Roofing, Inc.|FL|||||||clyde johnson contracting & roofing|false
|CM3 Metals LLC|TX|||||||cm3 metals|false
|CMA Architects & Engineers|PR|||||||cma architects & engineers|false
|CMAC Roofing|TX|||||||cmac roofing|false
|CMAC Roofing and Sheet Metal|TX|||||||cmac roofing and sheet metal|false
|CMM Roofing Inc|FL|||||||cmm roofing|false
CMR CONSTRUCTION & ROOFING, LLC-FL|CMR Construction & Roofing|MO|1|2|151|305386|710873844|'CMR CONSTRUCTION & ROOFING, LLC'|cmr construction & roofing|false
CMR CONSTRUCTION & ROOFING, LLC-OK|CMR Construction & Roofing|MO|1|2|39|78148|710873844|'CMR CONSTRUCTION & ROOFING, LLC'|cmr construction & roofing|false
|CMS Roofing Inc.|IN|||||||cms roofing|false
|CNA|IL|||||||cna|false
|Coastal Carolina Roofing Experts|NC|||||||coastal carolina roofing experts|false
COASTAL ROOFING INC.|Coastal Roofing Co. Inc.|CA|1|2|70|11440|800624061|'COASTAL ROOFING INC.'|coastal roofing|false
|Coastal Roofing Solutions, LLC|FL|||||||coastal roofing solutions|false
|Coastal State Roofing|FL|||||||coastal state roofing|false
|Code Engineered Systems, Inc.|FL|||||||code engineered systems|false
|CoJen Construction, LLC|TX|||||||cojen construction|false
|Colbert Roofing Corp.|VA|||||||colbert roofing|false
|Cole Roofing Co. Inc.|MD|||||||cole roofing|false
|Coleman Roofing|TX|||||||coleman roofing|false
|Coleman Roofing & Construction|LA|||||||coleman roofing &|false
|Collie Roofing and Siding|NY|||||||collie roofing and siding|false
|Collier Roofing Co. Inc.|TN|||||||collier roofing|false
|Collins Roofing & Sheet Metal|MN|||||||collins roofing & sheet metal|false
COLLINS ROOFING INC|Collins Roofing Inc.|UT|1|2|34|81618|870306507|'Collins Roofing Inc.'|collins roofing|false
|Colonial Remodeling & Construction Inc.|IL|||||||colonial remodeling &|false
|Colonial Roofing Inc.|FL|||||||colonial roofing|false
Colorado Moisture Control, Inc.|Colorado Moisture Control Inc.|CO|1|2|62|138183|840866575|'Colorado Moisture Control, Inc.'|colorado moisture control|false
|Colorado Roof Consulting & Restoration, LLC|CO|||||||colorado roof consulting & restoration|false
|Colorado Roofing Association|CO|||||||colorado roofing association|false
|Colorado's Best Roofing Inc.|CO|||||||colorado's best roofing|false
|Columbia Roofing & Sheet Metal|OR|||||||columbia roofing & sheet metal|false
Columbia Roofing, Inc|Columbia Roofing Inc.|MD|1|2|20|31807|521224368|'Columbia Roofing, Inc'|columbia roofing|false
|Columbine Roofing LLC|CO|||||||columbine roofing|false
|Columbus Roofing Inc.|GA|||||||columbus roofing|false
|Combilift|NC|||||||combilift|false
Command Roofing|Command Roofing Co.|OH|1|2|35|36747||'COMMAND ROOFING'|command roofing|false
|Commercial Industrial Roofing Inc|WA|||||||commercial industrial roofing|false
Commercial Roofers, Inc.|Commercial Roofers Inc.|NV|1|2|319|394252|880371026|'Commercial Roofers, Inc.'|commercial roofers|false
|Commercial Roofing & Sheet Metal Co. Inc.|MD|||||||commercial roofing & sheet metal|false
|Commercial Roofing & Waterproofing Hawaii Inc.|HI|||||||commercial roofing & waterproofing hawaii|false
Commercial Roofing|Commercial Roofing a Tecta America Company LLC|WI|1|2|20|29982|842696369|'Commercial Roofing A Tecta America Company'|commercial roofing a tecta america|false
|Commercial Roofing and Coating Systems LLC|OH|||||||commercial roofing and coating|false
COMMERCIAL ROOFING LLC|Commercial Roofing Co. LLC|TN|1|2|41|82951|850457633|'COMMERCIAL ROOFING LLC'|commercial roofing|false
|Commercial Roofing Contractor|CO|||||||commercial roofing contractor|false
COMMERCIAL ROOFING LLC|Commercial Roofing LLC|NM|1|2|41|82951|850457633|'COMMERCIAL ROOFING LLC'|commercial roofing|false
|Commercial Roofing Rana|TN|||||||commercial roofing rana|false
|Commercial Roofing Specialties Inc.|GA|||||||commercial roofing specialties|false
COMMERCIAL ROOFING LLC|Commercial Roofing Systems Inc.|TX|1|2|41|82951|850457633|'COMMERCIAL ROOFING LLC'|commercial roofing|false
COMMERCIAL ROOFING LLC|Commercial Roofing Systems Inc.|CA|1|2|41|82951|850457633|'COMMERCIAL ROOFING LLC'|commercial roofing|false
|Commercial Systems Contracting|FL|||||||commercial systems contracting|false
|CommercialRoofer.com|IN|||||||commercialroofer.com|false
Commonwealth Building Inc.|Commonwealth Building Systems LLC|MA|1|2|32|66560|42706053|'Commonwealth Building Inc.'|commonwealth building|false
|Commonwealth Exteriors LLC|VA|||||||commonwealth exteriors|false
|Commonwealth Roofing Corp.|KY|||||||commonwealth roofing|false
|Community Exteriors Inc.|IN|||||||community exteriors|false
|Competition Roofing Inc.|TX|||||||competition roofing|false
|Complete Perfection Construction|NY|||||||complete perfection|false
|Complete Sheet Metal|CT|||||||complete sheet metal|false
|Conceptual Solutions Inc|ND|||||||conceptual|false
Conklin Company Inc.|Conklin Co. Inc.|MO|1|2|45|94000|410754077|'Conklin Company Inc'|conklin|false
|Connecticut Roofing Contractors Association|CT|||||||connecticut roofing contractors association|false
|Connell Roofing Inc.|MA|||||||connell roofing|false
|Connell's Custom Exteriors, Inc.|MN|||||||connell's custom exteriors|false
|Connolly Construction Company|WA|||||||connolly|false
|Conrad Roofing|IL|||||||conrad roofing|false
|Conrad Roofing & Construction Co. LLC|TX|||||||conrad roofing &|false
Consolidated Industries|Consolidated Enterprises Inc.|AK|1|2|76|136699|61547622|'Consolidated Industries'|consolidated|false
|ConSpecT Services Inc.|IN|||||||conspect|false
|Construction Defect Professionals Inc.|CA|||||||construction defect professionals|false
|Construction Insight DC LLC|VA|||||||construction insight dc|false
|Construction Systems Group Inc.|VA||||||||false
ConstructoMax Corporation|ConstructoMax Corporation|FL|1|2|28|29015|473047886|'ConstructoMax Corporation'|constructomax|false
Continental Tire the Americas LLC - Sumter Plant|Continental Tire the Americas LLC.|SC|1|3|1327|2886617||'Continental Tire the Americas LLC'|continental tire the americas|true
Continental Tire The Americas, LLC|Continental Tire the Americas LLC.|SC|2|3|661|1334060|341417030|'Continental Tire The Americas, LLC'|continental tire the americas|true
Continental Tire Mt. Vernon|Continental Tire the Americas LLC.|SC|1|3|3900|8873272||'Continental Tire the Americas llc'|continental tire the americas|true
Continental Tire the Americas, LLC|Continental Tire the Americas LLC.|SC|1|3|257|623226|341417030|'Continental Tire the Americas LLC'|continental tire the americas|true
|Contractor Classes|FL|||||||contractor classes|false
|Contractor Metal Works|FL|||||||contractor metal works|false
|Contractors Association of Minnesota|MN|||||||contractors association of minnesota|false
|Contractors Seminars Inc.|SC|||||||contractors seminars|false
|Convoy Supply Ltd.|BC|||||||convoy supply|false
|Cook DFW Roofing & Restoration|TX|||||||cook dfw roofing & restoration|false
|Cool Roofs|TX|||||||cool roofs|false
|Coontz Roofing|OK|||||||coontz roofing|false
COOPER ROOFING & SOLAR, INC.|Cooper Roofing & Solar INC|NV|1|3|378|812700|270365569|'COOPER ROOFING & SOLAR, INC.'|cooper roofing & solar|false
|Cooper Roofing and General Contracting|IL|||||||cooper roofing and general contracting|false
|Copeland Building Envelope Consulting, Inc.|MA|||||||copeland building envelope consulting|false
|Copp Roofing & Construction Inc.|CA|||||||copp roofing &|false
|Copper Top Roofing & Sheet Metal Inc.|MS|||||||copper top roofing & sheet metal|false
|CopperWorks Corporation|AL|||||||copperworks|false
|Cordeiro Roofing Ltd.|ON|||||||cordeiro roofing|false
|Core 4 Contractors Corporation|TX|||||||core 4|false
|Core Consulting Group Inc.|CA|||||||core|false
|Core Contractors Inc.|CO|||||||core|false
|CORE Roofing Systems Inc.|GA|||||||core roofing|false
Corey Construction-HOU|Corey Construction LLC|TX|1|2|69|141278|464045602|'Corey Management Group'|corey|false
Corey Construction-DFW|Corey Construction LLC|TX|1|2|19|37890|464045602|'Corey Management Group'|corey|false
|Corey Zussman|IL|||||||corey zussman|false
|Corgan|TX|||||||corgan|false
|Cornell Roofing & Sheet Metal Co.|MO|||||||cornell roofing & sheet metal|false
|Cornerstone Roofing & Construction|LA|||||||cornerstone roofing &|false
|Corona's Roofing LLC|WY|||||||corona's roofing|false
Corporate|Corporate Contractors Inc.|WI|1|2|87|159183|411989305|'Corporate'|corporate|true
Willow Lake|Corporate Contractors Inc.|WI|1|3|453|900576|410268370|'Corporate'|corporate|true
Corporate Technologies LLC|Corporate Contractors Inc.|WI|1|2|203|356252|202409337|'Corporate Technologies LLC'|corporate|true
|Corporate Roofing|LA|||||||corporate roofing|false
|Corrugated Erectors Inc.|TX|||||||corrugated erectors|false
|Cortner Architectural Co.|WA|||||||cortner architectural|false
|COS Ventures LLC DBA Stronghold Ext|MO|||||||cos ventures llc dba stronghold ext|false
|Cosam Contracting Inc.|OH|||||||cosam contracting|false
|Cotect Roofing LLC|FL|||||||cotect roofing|false
|Coto Enterprises DBA Landmark Roofing & Sheet Metal|TX|||||||coto enterprises dba landmark roofing & sheet metal|false
|Cotterman & Co. Inc.|OH|||||||cotterman &|false
|Courtney Roofing Inc.|ON|||||||courtney roofing|false
|Couto Construction|MA|||||||couto|false
|Covington Roofing Co. Inc.|AR|||||||covington roofing|false
|Cowin Company|MO|||||||cowin|false
|Cox Roofing|IN|||||||cox roofing|false
|CP Rankin Inc. Roof Management & Contracting|PA|||||||cp rankin inc. roof management & contracting|false
|CR Systems, Inc|TX|||||||cr systems|false
Crabapple Roofing Contractors LLC|Crabapple Roofing Contractors LLC|GA|1|2|29|60320|272382332|'Crabapple Roofing Contractors LLC'|crabapple roofing|false
|Craftline Construction Inc|IL|||||||craftline|false
|Cram – A Pax Services Company|TX|||||||cram – a pax|false
|Craven Construction|AZ|||||||craven|false
|Crawford Engineering, LLC|LA|||||||crawford engineering|false
CRAWFORD ROOFING INC.|Crawford Roofing Corp.|ON|1|2|73|5094450|730951924|'CRAWFORD ROOFING INC.'|crawford roofing|false
